row_id|at_merchantid|at_transactioncity|at_transactionstateprovince|at_transactionpostalcode1|at_transactionpostalcode2|at_transactioncountrycode|card_acpt_merchant_name|at_transactiondescription|at_transactiondescription2|at_mcccode
58868||CLEVELAND|GA|||US|WAL-MART #4616|1206WAL-MART #4616 CLEVELAND GA          0XXXXXXXXXXXXXXXX           Purchase $85.74 Cash Back $40.00|WAL-MART #4616|5411.0
58889|4445090930172  0000|WHITE PLAINS|NY|10601.0||US|NORDSTROM #0523|1222NORDSTROM #0523 WHITE PLAINS NY      0XXXXXXXXXXXXXXXX|NORDSTROM #0523|5311.0
58899|5429298063010080000|MENLO PARK|CA|94025.0||US|DRAEGER'S MENLO PA|1222DRAEGER'S MENLO PA MENLO PARK CA     0XXXXXXXXXXXXXXXX           Purchase $20.89 Cash Back $200.00|DRAEGER'S MENLO PA|5411.0
58958|P0510004       0000|HOMESTEAD|FL|||US|PUBLIX SUPER MAR 891 N|1231PUBLIX SUPER MAR 891 N HOMESTEAD FL  0XXXXXXXXXXXXXXXX           Purchase $431.38 Cash Back $20.00|PUBLIX SUPER MAR 891 N|5411.0
58963|000467357      0000|DULUTH|GA|30096.0||US|CHICK-FIL-A #00821|1212CHICK-FIL-A #00821 DULUTH GA         0XXXXXXXXXXXXXXXX|CHICK-FIL-A #00821|5814.0
58966|4445900000075  0000|PINEVILLE|LA|71360.0||US|WM SUPERCENTER #75|1204WM SUPERCENTER #75 PINEVILLE LA      0XXXXXXXXXXXXXXXX|WM SUPERCENTER #75|5411.0
58986|7502570007493170000|866-347-3292|MD|20879.0||US|HNS*HughesNet.com|1202HNS*HughesNet.com 866-347-3292 MD    0XXXXXXXXXXXXXXXX|HNS*HughesNet.com|4899.0
59008|2286110002195910000|800-966-6546|AR|72712.0||US|WALMART.COM|1207WALMART.COM 800-966-6546 AR          0XXXXXXXXXXXXXXXX|WALMART.COM|5310.0
59077||UNION|NJ|||US|WAL-MART  Wal-Mart Sto|1204WAL-MART  Wal-Mart Sto UNION NJ      0XXXXXXXXXXXXXXXX|WAL-MART  Wal-Mart Sto|5310.0
59078||MESA|AZ|||US|COSTCO WHSE #10|1230COSTCO WHSE #10 MESA AZ              0XXXXXXXXXXXXXXXX|COSTCO WHSE #10|5411.0
59115|067107003741   0000|OLYMPIA|WA|||US|THE HOME DEPOT 4708|7049871203THE HOME DEPOT 4708 OLYMPIA WA       0XXXXXXXXXXXXXXXX|THE HOME DEPOT 4708|5200.0
59133|7200000716170010000|POMPANO BEACH|FL|33064.0||US|QUICK QUOTE INSURANCE|1202QUICK QUOTE INSURANC POMPANO BEACH FL0XXXXXXXXXXXXXXXX|QUICK QUOTE INSURANCE|6300.0
59141|720000114031   0000|MONROE|NY|||US|SHOPRITE MONROE S1|9958691202SHOPRITE MONROE S1 MONROE NY         0XXXXXXXXXXXXXXXX|SHOPRITE MONROE S1|5411.0
59209|2291580001198350000|866-316-3360|NC|28202.0||US|SPEEDPAY:DUKE-ENERGY|1227SPEEDPAY:DUKE-ENERGY 866-316-3360 NC 0XXXXXXXXXXXXXXXX|SPEEDPAY:DUKE-ENERGY|4900.0
59210|2291580001198350000|866-316-3360|NC|28202.0||US|SPEEDPAY:DUKE-ENERGY|1223SPEEDPAY:DUKE-ENERGY 866-316-3360 NC 0XXXXXXXXXXXXXXXX|SPEEDPAY:DUKE-ENERGY|4900.0
59242|0004150191619910000|NORCROSS|GA|30092.0||US|REED CNST DATA-US|1205REED CNST DATA-US 800-424-3996 GA    0XXXXXXXXXXXXXXXX|REED CNST DATA-US|5964.0
59272|5178277801     0000|NEW YORK|NY|||US|MORTON WILLIAMS 1211 M|8236341203MORTON WILLIAMS 1211 M NEW YORK NY   0XXXXXXXXXXXXXXXX|MORTON WILLIAMS 1211 MA|5411.0
59289|0008492223408870000|MT LAUREL|NJ|94043.0||US|THE HOTEL ML|1225THE HOTEL ML 856-2347300 NJ          0XXXXXXXXXXXXXXXX|THE HOTEL ML|7011.0
59319|3000018039790010000|CARMEL|CA|93923.0||US|CARMEL VALLEY RANCH FB|1225CARMEL VALLEY RANCH FB CARMEL CA     0XXXXXXXXXXXXXXXX|CARMEL VALLEY RANCH FB|5812.0
59354|0000000009910790000|TUCSON|AZ|||US|COSTCO WHSE #1079|2020871201COSTCO WHSE #1079 TUCSON AZ          0XXXXXXXXXXXXXXXX|COSTCO WHSE #1079|5300.0
59355|0000000009910790000|TUCSON|AZ|||US|COSTCO WHSE #1079|4920321222COSTCO WHSE #1079 TUCSON AZ          0XXXXXXXXXXXXXXXX|COSTCO WHSE #1079|5300.0
59494|8000000249220150000|BRIARCLIFF MA|NY|10510.0||US|VALUE DRUGS 9|1215VALUE DRUGS 9 BRIARCLIFF MA NY       0XXXXXXXXXXXXXXXX|VALUE DRUGS 9|5912.0
59496|067107005902   0000|PEORIA|AZ|||US|THE HOME DEPOT 453|1679881223THE HOME DEPOT 453 PEORIA AZ         0XXXXXXXXXXXXXXXX|THE HOME DEPOT 453|5200.0
59509|2023400001198350000|800-284-2271|TX|76014.0||US|WU GM FINANCIAL|1220WU GM FINANCIAL 800-284-2271 TX      0XXXXXXXXXXXXXXXX|WU GM FINANCIAL|4829.0
59510|2023400001198350000|800-284-2271|TX|76014.0||US|WU GM FINANCIAL|1231WU GM FINANCIAL 800-284-2271 TX      0XXXXXXXXXXXXXXXX|WU GM FINANCIAL|4829.0
59511|2023400001198350000|800-284-2271|TX|76014.0||US|WU GM FINANCIAL|1205WU GM FINANCIAL 800-284-2271 TX      0XXXXXXXXXXXXXXXX|WU GM FINANCIAL|4829.0
59513|2023400001198350000|800-284-2271|TX|76014.0||US|WU GM FINANCIAL|1204WU GM FINANCIAL 800-284-2271 TX      0XXXXXXXXXXXXXXXX|WU GM FINANCIAL|4829.0
59521|1899030001830290000|888-333-4026|OH|43215.0||US|FSI*PSO BILLMATRIX|1208FSI*PSO BILLMATRIX 888-333-4026 OH   0XXXXXXXXXXXXXXXX|FSI*PSO BILLMATRIX|4900.0
59563|0003458232918840000|COVINA|CA|91723.0||US|FAMILY ORTHODONTIC CENT|1201FAMILY ORTHODONTIC CENT COVINA CA    0XXXXXXXXXXXXXXXX|FAMILY ORTHODONTIC CEN|8021.0
59594|0000000009901310000|SAND CITY|CA|||US|COSTCO WHSE #0131|4272311222COSTCO WHSE #0131 SAND CITY CA       0XXXXXXXXXXXXXXXX|COSTCO WHSE #0131|5300.0
59603|273700424008   0000|OWENSBORO|KY|42301.0||US|DAVID M TAYLOR PSC|1229DAVID M TAYLOR PSC OWENSBORO KY      0XXXXXXXXXXXXXXXX|DAVID M TAYLOR PSC|8111.0
59623|4700002143     0000|CANOGA PARK|CA|91303.0||US|TARGET        00021436|1217TARGET        00021436 CANOGA PARK CA0XXXXXXXXXXXXXXXX|TARGET|5411.0
59640|4000005245951110000|ROCK HILLL|SC|29732.0||US|VETERANS OF FOREIGN WAR|1230VETERANS OF FOREIGN WAR ROCK HILLL SC0XXXXXXXXXXXXXXXX|VETERANS OF FOREIGN WAR|5812.0
59673|0000000009911830000|GRANGER|IN|||US|COSTCO WHSE #1183|2943811216COSTCO WHSE #1183 GRANGER IN         0XXXXXXXXXXXXXXXX|COSTCO WHSE #1183|5300.0
59682|336712214      0000|Alpharetta|GA|30004.0||US|VZWRLSS*MY VZ VB P|1215VZWRLSS*MY VZ VB P 800-9220204 GA    0XXXXXXXXXXXXXXXX|VZWRLSS*MY VZ VB P|4814.0
59771|01580005       0000|SAN MATEO|CA|||US|BEDBATH&BEYOND# BEDBAT|3353891222BEDBATH&BEYOND# BEDBAT SAN MATEO CA  0XXXXXXXXXXXXXXXX|BEDBATH&BEYOND# BEDBATH|5719.0
59774|0000041655019920000|VIRGINIA BEAC|VA|20166.0||US|BUDGET RENT-A-CAR|1221BUDGET RENT-A-CAR STERLING VA        0XXXXXXXXXXXXXXXX|BUDGET RENT-A-CAR|3366.0
59778|0003130457088870000|RIVERSIDE|CA|92501.0||US|CITY OF RVERSDE-IPAY|1229CITY OF RVERSDE-IPAY 951-782-0330 CA 0XXXXXXXXXXXXXXXX|CITY OF RVERSDE-IPAY|4900.0
59779|5429298023054170000|COVINA|CA|91722.0||US|CLEARMAN'S NORTHWO|1227CLEARMAN'S NORTHWO COVINA CA         0XXXXXXXXXXXXXXXX|CLEARMAN'S NORTHWO|5812.0
59782||MELBOURNE|FL|||US|WAL-MART #1702|1207WAL-MART #1702 MELBOURNE FL          0XXXXXXXXXXXXXXXX|WAL-MART #1702|5411.0
59790|9079550002103940000|San Antonio|TX|78233.0||US|EXTENDASUITES - SAN ANT|0101EXTENDASUITES - SAN AN SAN ANTONIO TX0XXXXXXXXXXXXXXXX|EXTENDASUITES - SAN ANT|7011.0
59801||JAMAICA|NY|||US|LIRR TVM|1201LIRR TVM JAMAICA NY                  0XXXXXXXXXXXXXXXX|LIRR TVM|4111.0
59811||AVENTURA|FL|||US|MACY'S    19535 BISCAY|1207MACY'S    19535 BISCAY AVENTURA FL   0XXXXXXXXXXXXXXXX|MACY'S    19535 BISCAY|5311.0
59870|PULSE EFT ASSOC0000|PHOENIX|AZ|||US|FRYS FOOD & DRUG|0488261211FRYS FOOD & DRUG PHOENIX AZ          0XXXXXXXXXXXXXXXX|6625 HAPPY VALLEY|5411.0
59872|0572340001082170000|877-401-3849|OH|44144.0||US|CARDSTORE|1221CARDSTORE 877-401-3849 OH            0XXXXXXXXXXXXXXXX|CARDSTORE|5947.0
59895|0000000073689570000|MIAMI BEACH|FL|33139.0||US|TONIS SUSHI|1206TONIS SUSHI MIAMI BEACH FL           0XXXXXXXXXXXXXXXX|TONIS SUSHI|5812.0
59903||JERICHO|NY|||US|WALDBAUM'S #702|1216WALDBAUM'S #702 JERICHO NY           0XXXXXXXXXXXXXXXX|WALDBAUM'S #702|5411.0
59960||SAFFORD|AZ|||US|CHEVRON/MINIT MART #15|1203CHEVRON/MINIT M SAFFORD AZ           0XXXXXXXXXXXXXXXX|CHEVRON/MINIT M|5541.0
60005|0055380001107530000|800-242-9113|TX|75039.0||US|TXU*BILL PAYMENT|1207TXU*BILL PAYMENT 800-242-9113 TX     0XXXXXXXXXXXXXXXX|TXU*BILL PAYMENT|4900.0
60010|0029000020940010000|CAMARILLO|CA|||US|VONS     Store  2094|1216VONS     Store  2094 CAMARILLO CA    0XXXXXXXXXXXXXXXX           Purchase $50.05 Cash Back $200.00|VONS     Store  2094|5411.0
60017||GURNEE|IL|||US|SAMS CLUB SAM'S Club|1204SAMS CLUB SAM'S Club GURNEE IL       0XXXXXXXXXXXXXXXX|SAMS CLUB SAM'S Club|5300.0
60036|P1180107       0000|NORTH PORT|FL|||US|PUBLIX SUPER MAR 1251|6187541222PUBLIX SUPER MAR 1251 NORTH PORT FL  0XXXXXXXXXXXXXXXX|PUBLIX SUPER MAR 1251 S|5411.0
60061|336707306      0000|LEWISVILLE|TX|75067.0||US|VERIZON WIRELESS 15164|1228VERIZON WIRELESS 15164 LEWISVILLE TX 0XXXXXXXXXXXXXXXX|VERIZON WIRELESS 15164-|4812.0
60074|6720800001800180000|800-956-6310|IL|61791.0||US|STATE FARM INSURANCE|1202STATE FARM INSURANCE 800-956-6310 IL 0XXXXXXXXXXXXXXXX|STATE FARM INSURANCE|6300.0
60075|6720800001800180000|800-956-6310|IL|61791.0||US|STATE FARM INSURANCE|1202STATE FARM INSURANCE 800-956-6310 IL 0XXXXXXXXXXXXXXXX|STATE FARM INSURANCE|6300.0
60079|6720800001800180000|800-956-6310|IL|61791.0||US|STATE FARM INSURANCE|1206STATE FARM INSURANCE 800-956-6310 IL 0XXXXXXXXXXXXXXXX|STATE FARM INSURANCE|6300.0
60166||CASA GRANDE|AZ|||US|WM SUPERC Wal-Mart Sup|1212WM SUPERC Wal-Mart Sup CASA GRANDE AZ0XXXXXXXXXXXXXXXX           Purchase $75.46 Cash Back $40.00|WM SUPERC Wal-Mart Sup|5411.0
60187|374216255884   0000|NEW YORK|NY|||US|CITY STREETS|8022091222CITY STREETS NEW YORK NY             0XXXXXXXXXXXXXXXX|CITY STREETS|5611.0
60192|4700001313     0000|TROY|MI|48084.0||US|TARGET        00013136|1202TARGET        00013136 TROY MI       0XXXXXXXXXXXXXXXX|TARGET|5411.0
60196|0000000009900090000|ALOHA|OR|||US|COSTCO WHSE #0009|0792811214COSTCO WHSE #0009 ALOHA OR           0XXXXXXXXXXXXXXXX|COSTCO WHSE #0009|5300.0
60200||TIGARD|OR|||US|DSW TIGARD|1224DSW TIGARD TIGARD OR                 0XXXXXXXXXXXXXXXX|DSW TIGARD|5661.0
60228|8024110861     0000|ALHAMBRA|CA|91803.0||US|CHENGDU TASTE|1213CHENGDU TASTE ALHAMBRA CA            0XXXXXXXXXXXXXXXX|CHENGDU TASTE|5812.0
60244|4445090930933  0000|CHANDLER|AZ|85226.0||US|NORDSTROM #381|1224NORDSTROM #381 CHANDLER AZ           0XXXXXXXXXXXXXXXX|NORDSTROM #381|5311.0
60278|PULSE EFT ASSOC0000|HARAHAN|LA|||US|WAL Wal-Mart Super 952|1227WAL Wal-Mart Super 240 HARAHAN LA    0XXXXXXXXXXXXXXXX           Purchase $17.91 Cash Back $100.00|1353 WAL-SAMS|5411.0
60287|0684660004503040000|800-937-8997|WA|98006.0||US|TMOBILE*UPGRADE|1217TMOBILE*UPGRADE 800-937-8997 WA      0XXXXXXXXXXXXXXXX|TMOBILE*UPGRADE|4812.0
60365||SAFFORD|AZ|||US|WM SUPERC Wal-Mart Sup|1203WM SUPERC Wal-Mart Sup SAFFORD AZ    0XXXXXXXXXXXXXXXX|WM SUPERC Wal-Mart Sup|5411.0
60373|8878930009731720000|800-378-7262|CA|94111.0||US|ESURANCE CAR INSURANCE|1218ESURANCE CAR INSURANC 800-378-7262 CA0XXXXXXXXXXXXXXXX|ESURANCE CAR INSURANCE|6300.0
60374|8878930009731720000|800-378-7262|CA|94111.0||US|ESURANCE CAR INSURANCE|1217ESURANCE CAR INSURANC 800-378-7262 CA0XXXXXXXXXXXXXXXX|ESURANCE CAR INSURANCE|6300.0
60376|8878930009731720000|800-378-7262|CA|94111.0||US|ESURANCE CAR INSURANCE|1211ESURANCE CAR INSURANC 800-378-7262 CA0XXXXXXXXXXXXXXXX|ESURANCE CAR INSURANCE|6300.0
60413|0000000000152970000|LEWISVILLE|TX|||US|PET SUPPLIES PLUS #701|8314511220PET SUPPLIES PLUS #701 LEWISVILLE TX 0XXXXXXXXXXXXXXXX|PET SUPPLIES PLUS #7014|5995.0
60454||NEW YORK|NY|||US|BLOOMYS   1000 THIRD A|1227BLOOMYS   1000 THIRD A NEW YORK NY   0XXXXXXXXXXXXXXXX|BLOOMYS   1000 THIRD A|5311.0
60476|395700030003   0000|wayfair.com|MA|2116.0||US|WAYFAIR*Wayfair|1208WAYFAIR*Wayfair wayfair.com MA       0XXXXXXXXXXXXXXXX|WAYFAIR*Wayfair|5965.0
60513|5429298390001630000|HIALEAH|FL|33012.0||US|SEDANO'S #16|7812511216SEDANO'S #16 HIALEAH FL              0XXXXXXXXXXXXXXXX|SEDANO'S #16|5411.0
60529|4445001151431  0000|BOULDER|CO|80301.0||US|BARNES & NOBLE 2333|1211BARNES & NOBLE 2333 BOULDER CO       0XXXXXXXXXXXXXXXX|BARNES & NOBLE 2333|5942.0
60540|8788660003906  0000|LONG BEACH|CA|90807.0||US|PRESTIGE TOO AUTO BODY|1217PRESTIGE TOO AUTO BODY LONG BEACH CA 0XXXXXXXXXXXXXXXX|PRESTIGE TOO AUTO BODY|7531.0
60556|0003726432318820000|ANAHEIM|CA|92802.0||US|EMPORIUM - DL|1231EMPORIUM - DL ANAHEIM CA             0XXXXXXXXXXXXXXXX|DWS ACCOUNTS PAYABLE|5947.0
60607|0003293658189990000|PHOENIX|AZ|85023.0||US|ARRIBAS MEXICAN GRILL|1220ARRIBAS MEXICAN GRILL PHOENIX AZ     0XXXXXXXXXXXXXXXX|ARRIBAS MEXICAN GRILL|5812.0
60610|8001501439     0000|MERIDIAN|MS|||US||1211DRURY INNS MERIDIAN MS               0XXXXXXXXXXXXXXXX|DRURY INN AND SUITES ME|3693.0
60629|175000001848   0000|WEST PALM BEA|FL|||US|LOWE'S #1962|2699791209LOWE'S #1962 WEST PALM BEA FL        0XXXXXXXXXXXXXXXX|LOWE'S #1962|5200.0
60633|W0466822       0000|CROWN POINT|IN|||US|WALGREENS 1003 N MAIN|4167031219WALGREENS 1003 N MAIN CROWN POINT IN 0XXXXXXXXXXXXXXXX|WALGREENS 1003 N MAIN S|5912.0
60770|0000000009901060000|SEATTLE|WA|||US|COSTCO WHSE #0106|2863391204COSTCO WHSE #0106 SEATTLE WA         0XXXXXXXXXXXXXXXX|COSTCO WHSE #0106|5300.0
60811||BELLMEAD|TX|||US|HEB #557|1218HEB #557 BELLMEAD TX                 0XXXXXXXXXXXXXXXX|HEB #557|5411.0
60822|372617194884   0000|KATY|TX|||US|BURLNGTON STORES319|0777511217BURLNGTON STORES319 KATY TX          0XXXXXXXXXXXXXXXX|BURLNGTON STORES319|5651.0
60860|181000000469   0000|TRAVERSE CITY|MI|||US|PETSMART INC 727|7442901205PETSMART INC 727 TRAVERSE CITY MI    0XXXXXXXXXXXXXXXX|PETSMART INC 727|5995.0
60865|4445090406231  0000|PHOENIX|AZ|85043.0||US|OFFICE DEPOT #5101|1218OFFICE DEPOT #5101 800-463-3768 AZ   0XXXXXXXXXXXXXXXX|OFFICE DEPOT #5101|5965.0
60895|0000000001844810000|WESTMINSTER|CA|||US|HOLLYWOOD SUITS INC|0985251215HOLLYWOOD SUITS INC WESTMINSTER CA   0XXXXXXXXXXXXXXXX|HOLLYWOOD SUITS INC|5691.0
60920|5429298020903570000|KAUFMAN|TX|75142.0||US|BROOKSHIRES 35|1202BROOKSHIRES 35 KAUFMAN TX            0XXXXXXXXXXXXXXXX|BROOKSHIRES 35|5411.0
60922|8010092842     0000|ROCKLIN|CA|||US|CA DMV ROCKLIN FO 673|9915881207CA DMV ROCKLIN FO 673 ROCKLIN CA     0XXXXXXXXXXXXXXXX|CA DMV ROCKLIN FO 673|9399.0
60940|0000066370110200000||NH|3054.0||US|BROOKSTONE 203|1230BROOKSTONE 203 866-5767337 NH        0XXXXXXXXXXXXXXXX|BROOKSTONE 203|5947.0
60941|0W000103710009 0000|GRANBURY|TX|||US|WM SUPERCENTER # Wal-M|5514741226WM SUPERCENTER # Wal-M GRANBURY TX   0XXXXXXXXXXXXXXXX|WM SUPERCENTER # Wal-Ma|5411.0
60971|1888820002040160000|800-432-6348|CA|92011.0||US|24HOUR FITNESS USA,INC|120524HOUR FITNESS USA,IN 800-432-6348 CA0XXXXXXXXXXXXXXXX|24HOUR FITNESS USA,INC|7997.0
60986||AUSTIN|TX|||US|THINGS CELTIC 1806 W.|1202THINGS CELTIC 1806 W. AUSTIN TX      0XXXXXXXXXXXXXXXX|THINGS CELTIC 1806 W|5947.0
61063|275200064879   0000|SLIDELL|LA|70461.0||US|BIPPOS PLACE FOR SMILE|1211BIPPOS PLACE FOR SMILE SLIDELL LA    0XXXXXXXXXXXXXXXX|BIPPOS PLACE FOR SMILES|8021.0
61065|174034921992   0000|AUSTIN|TX|78727.0||US|FRY'S ELECTRONICS #22|1231FRY'S ELECTRONICS #22 AUSTIN TX      0XXXXXXXXXXXXXXXX|FRY'S ELECTRONICS    #0|5732.0
61074|4445900001618  0000|MERRILLVILLE|IN|46410.0||US|WM SUPERCENTER #1618|1219WM SUPERCENTER #1618 MERRILLVILLE IN 0XXXXXXXXXXXXXXXX|WM SUPERCENTER #1618|5411.0
61155|0000671601019930000|NAPERVILLE|IL|60563.0||US|SEARS.COM 9300|1205KMART.COM 7840 866-562-7848 IL       0XXXXXXXXXXXXXXXX|KMART.COM 7840|5310.0
61158|0000671601019930000|NAPERVILLE|IL|60563.0||US|SEARS.COM 9300|1207KMART.COM 7840 866-562-7848 IL       0XXXXXXXXXXXXXXXX|KMART.COM 7840|5310.0
61175||POUGHKEEPSIE|NY|||US|BEST BUY #460|1221BEST BUY #460 POUGHKEEPSIE NY        0XXXXXXXXXXXXXXXX|BEST BUY #460|5732.0
61177|7200003327780010000|OAKBROOK TERR|IL|60181.0||US|VOLARE WEST LLC|1220VOLARE WEST LLC OAKBROOK TERR IL     0XXXXXXXXXXXXXXXX|VOLARE WEST LLC|5814.0
61195|4445013706424  0000|ORLANDO|FL|32817.0||US|PUBLIC STORAGE 25851|1202PUBLIC STORAGE 25851 800-567-0759 FL 0XXXXXXXXXXXXXXXX|PUBLIC STORAGE 25851|4225.0
61201|4445090356972  0000|CINCINNATI|OH|45239.0||US|KROGER #400|1207KROGER #400 CINCINNATI OH            0XXXXXXXXXXXXXXXX|KROGER #400|5411.0
61234|00186L0464001  0000|Columbus|OH|||US|HOB-LOB #464 1420 Gemi|8506041226HOB-LOB #464 1420 Gemi Columbus OH   0XXXXXXXXXXXXXXXX|HOB-LOB #464 1420 Gemin|5945.0
61238|0000000009925380000|NAPA|CA|||US|LUCKY #730.NAPA CA|8854211206LUCKY #730.NAPA CA NAPA CA           0XXXXXXXXXXXXXXXX|LUCKY #730.NAPA CA|5411.0
61239|012631685      0000|76520PALMIRA||||CO||1221RENTING COLOMBIA CALI 76520PALMIRA   0XXXXXXXXXXXXXXXXCO Peso    2525900.00 X 0.000300214 (EXCHG RTE) + 22.74 (EXCHG RT|RENTING COLOMBIA CALI0|7512.0
61295|273200114430   0000|LOUISVILLE|KY|40213.0||US|ALL-STATE FORD|1230ALL-STATE FORD LOUISVILLE KY         0XXXXXXXXXXXXXXXX|ALL STATE FORD|7531.0
61299|6783670009878750000|800-653-8000|NY|10019.0||US|TM *WWE LIVE ROAD TO W|0101TM *TICKETMASTER INTE 800-653-8000 NY0XXXXXXXXXXXXXXXX|TM *TICKETMASTER TKTS|7922.0
61301|6783670009878750000|800-653-8000|NY|10019.0||US|TM *Z100'S JINGLE BALL|1220TM *CHRISTMAS SPECTAC 800-653-8000 NY0XXXXXXXXXXXXXXXX|TM *TICKETMASTER TKTS|7922.0
61364|08300075       0000|Kennewick|WA|||US|TARGET T0830 TARGET T0|3324031204TARGET T0830 TARGET T0 Kennewick WA  0XXXXXXXXXXXXXXXX|TARGET T0830 TARGET T08|5411.0
61366|4445100051623  0000|DALLAS|TX|75243.0||US|WALGREENS #5162|1228WALGREENS #5162 DALLAS TX            0XXXXXXXXXXXXXXXX|WALGREENS|5912.0
61374|0003450881078820000|SAN DIEGO|CA|92120.0||US|KAISER DIRECT PAY PHONE|1222KAISER DIRECT PAY PHO 800-464-4000 CA0XXXXXXXXXXXXXXXX|KAISER PERMANENTE DUES|6300.0
61401|00375426502    0000|CATHEDRAL CIT|CA|||US|BIG LOTS #04265 69026|2119081206BIG LOTS #04265 6902 CATHEDRAL CIT CA0XXXXXXXXXXXXXXXX|BIG LOTS #04265 69026 H|5310.0
61429|4590001810     0000|FISHKILL|NY|12524.0||US|WAL-MART #1810|1205WAL-MART #1810 FISHKILL NY           0XXXXXXXXXXXXXXXX|WAL-MART #1810|5411.0
61474||BAKERSFIELD|CA|||US|DD'S DISCOUNTS #5074|1227DD'S DISCOUNTS #5074 BAKERSFIELD CA  0XXXXXXXXXXXXXXXX|DD'S DISCOUNTS #5074|5310.0
61481|4445090441162  0000|MENTOR|OH|44060.0||US|HEINEN'S #9|1223HEINEN'S #9 MENTOR OH                0XXXXXXXXXXXXXXXX|HEINEN'S #9|5411.0
61514||CHICAGO|IL|||US|WM SUPERC Wal-Mart Sup|1215WM SUPERC Wal-Mart Sup CHICAGO IL    0XXXXXXXXXXXXXXXX|WM SUPERC Wal-Mart Sup|5411.0
61525||BRADENTON|FL|||US|MACY'S    638 BRANDON|1226MACY'S    638 BRANDON BRADENTON FL   0XXXXXXXXXXXXXXXX|MACY'S    638 BRANDON|5311.0
61526||BRADENTON|FL|||US|MACY'S    638 BRANDON|1224MACY'S    638 BRANDON BRADENTON FL   0XXXXXXXXXXXXXXXX|MACY'S    638 BRANDON|5311.0
61538|5180899901647900000|CHANDLER|AZ|85248.0||US|ANIMAL MEDICAL CENTER O|1201ANIMAL MEDICAL CENTER O CHANDLER AZ  0XXXXXXXXXXXXXXXX|ANIMAL MEDICAL CENTER O|742.0
61587|8006272762     0000|FONTANA|CA|||US|CA DMV FONTANA FO 657|9978621209CA DMV FONTANA FO 657 FONTANA CA     0XXXXXXXXXXXXXXXX|CA DMV FONTANA FO 657|9399.0
61639|0003152001168890000|LAKE CHARLES|LA|70601.0||US|CIGAR CLUB|1209CIGAR CLUB LAKE CHARLES LA           0XXXXXXXXXXXXXXXX|CIGAR CLUB|5993.0
61665|10690051       0000|CYPRESS|TX|||US|BEDBATH&BEYOND# BEDBAT|0200131231BEDBATH&BEYOND# BEDBAT CYPRESS TX    0XXXXXXXXXXXXXXXX|BEDBATH&BEYOND# BEDBATH|5719.0
61676|0000000009900410000|SANTA ROSA|CA|||US|COSTCO WHSE #0041|4818561214COSTCO WHSE #0041 SANTA ROSA CA      0XXXXXXXXXXXXXXXX|COSTCO WHSE #0041|5300.0
61678|0000482053529990000|BATAVIA|IL|60510.0||US|WAL-MART #5352|1231WAL-MART #5352 BATAVIA IL            0XXXXXXXXXXXXXXXX|WAL-MART STORES, INC|5411.0
61734|327272324      0000|CELRA||||ES||1222TRADEINN CELRA                       0XXXXXXXXXXXXXXXX|TRADEINN|5964.0
61743|222220688879   0000|NORTHBROOK|IL|||US|CONTAINERSTORENORTHBRO|3358491227CONTAINERSTORENORTHBRO NORTHBROOK IL 0XXXXXXXXXXXXXXXX|CONTAINERSTORENORTHBRO|5999.0
61752|8013522662     0000|ORLANDO|FL|||US|T MOBILE 9268|8010251209T MOBILE 9268 ORLANDO FL             0XXXXXXXXXXXXXXXX|T MOBILE 9268|4812.0
61759||LEWISVILLE|TX|||US|COSTCO WHSE #0683|1222COSTCO WHSE #06 LEWISVILLE TX        0XXXXXXXXXXXXXXXX|COSTCO WHSE #06|5411.0
61761|351168427885   0000|SHELBYVILLE|IN|||US|SHELBYVILLE IN RURAL K|3456721205SHELBYVILLE IN RURAL K SHELBYVILLE IN0XXXXXXXXXXXXXXXX|SHELBYVILLE IN RURAL K|5200.0
61779|6701205015     0000|PHOENIX|AZ|85032.0||US|PARADISE VALLEY ACE HD|1213PARADISE VALLEY ACE HD PHOENIX AZ    0XXXXXXXXXXXXXXXX|PARADISE VALLEY ACE HDW|5251.0
61783|2809600046667560000|OKLAHOMA CITY|OK|73122.0||US|LA FLOR DE SAN MARCOS R|1219LA FLOR DE SAN MARCO OKLAHOMA CITY OK0XXXXXXXXXXXXXXXX|LA FLOR DE SAN MARCOS R|5812.0
61786|5709010012105  0000|PHOENIX|AZ|||US|MARSHALLS MARSHALLS|7471681204MARSHALLS MARSHALLS PHOENIX AZ       0XXXXXXXXXXXXXXXX|MARSHALLS MARSHALLS|5651.0
61787|720000108769   0000|CLINTON|NJ|||US|SHOPRITE CLINTON S1|2464411218SHOPRITE CLINTON S1 CLINTON NJ       0XXXXXXXXXXXXXXXX|SHOPRITE CLINTON S1|5411.0
61983|5101593602500880000|BROKEN ARROW|OK|74012.0||US|RHEMA ONLINE|1203RHEMA ONLINE 918-258-1588 OK         0XXXXXXXXXXXXXXXX|RHEMA ONLINE|8398.0
62031|7200002901140010000|DAVIE|FL|33024.0||US|SMALL TALENTS ACADEMY|1223SMALL TALENTS ACADEMY DAVIE FL       0XXXXXXXXXXXXXXXX|SMALL TALENTS ACADEMY|8351.0
62054|900016UAL      0000|SEATTLE TACOM|FL|77002.0||US|UNITED      01675567363|1226UNITED      016755648 800-932-2732 TX0XXXXXXXXXXXXXXXX|UNITED AIRLINES|3000.0
