store_number,store_name,address,city,state,zip_code,phone_number,manager,tool_rental,wifi,store_hours,latitude,longitude
3817,Strongsville,8199 Pearl Rd,Strongsville,OH,44136,(440) 826-9092,Robert F. McDougald,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.348627,-81.822002
3818,Cleveland Heights,3460 Mayfield Rd,Cleveland Heights,OH,44118,(216) 297-1303,Bryan Robie,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.520393,-81.554959
3819,West Broad,100 South Grener Rd,Columbus,OH,43228,(614) 878-9150,John A. Reed,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.950638,-83.122677
3820,West Cleveland,11901 Berea Rd,Cleveland,OH,44111,(216) 251-3091,James H. Drinkwater,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.47315,-81.77087
3821,"Forest Park, OH",1266 Omniplex Drive,Cincinnati,OH,45240,(513) 671-6012,Jesse D. McVey,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.30175,-84.52709
3822,Western Hills,6300 Glenway Ave,Cincinnati,OH,45211,(513) 661-2413,Michael C. Waldkoetter,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.147024,-84.626193
3823,West Chester,7749 Dudley Dr,West Chester,OH,45069,(513) 759-4527,,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.35463,-84.36939
3824,Macedonia,8211 Macedonia Commons,Macedonia,OH,44056,(330) 908-1300,Chris L. Schigel,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.313502,-81.514228
3825,Westerville,6017 Maxtown Road,Westerville,OH,43081,(614) 794-3651,Jason D. Gage,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.14652,-82.919495
3827,Elyria,150 Market Drive,Elyria,OH,44036,(440) 324-7222,Mary A. Wallace-Coury,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.387693,-82.106155
3828,East Columbus,5200 Hamilton Rd,Columbus,OH,43230,(614) 939-5036,Joseph Cruz,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.062658,-82.863177
3830,S Akron,2811 S Arlington Street,Akron,OH,44312,(330) 245-0280,Brian D. Brown,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.994643,-81.492282
3831,Sawmill,5858 Sawmill Rd,Dublin,OH,43017,(614) 761-7770,Ronald M. Haynie,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.08604,-83.09197
3832,Pleasant Ridge,3400 Highland Ave,Cincinnati,OH,45213,(513) 631-1705,Paul W. Fulton,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.17051,-84.42235
3833,Medina,4914 Grande Blvd,Medina,OH,44256,(330) 721-7886,Stanley M. Morgan,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.1641,-81.8656
3835,"Avon,OH",35930 Detroit Rd,Avon,OH,44011,(440) 937-2240,Michael J. Ortiz,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.459043,-82.017736
3836,Orange Township,8704 Owenfield Drive,Powell,OH,43065,(740) 548-9961,Ronnie B. Drope,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.16543,-83.02143
3838,Ashtabula,3200 Market Place Dr,Ashtabula,OH,44004,(440) 992-7797,Zachery D. Smith,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.881246,-80.746151
3841,Fairlawn,4066 Medina Rd,Fairlawn,OH,44333,(330) 670-0988,Michael Myers,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.135926,-81.645596
3842,Highland Heights,6199 Wilson Mills Rd,Highland Heights,OH,44143,(440) 684-1343,Michael Franks,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.538972,-81.455811
3843,"Washington Courthouse,OH",300 Depot Drive,Wshngtn CT Hs,OH,43160,(740) 335-6330,Philip A. Jackson,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.52054,-83.460489
3844,Milford,1094 State Highway 28,Milford,OH,45150,(513) 722-1706,Eric P. Vornheder,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.196066,-84.233169
3846,Ontario,2000 August Drive,Mansfield,OH,44906,(419) 529-0015,Daniel W. Berger,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.762724,-82.588582
3847,Rocky River,21669 Center Ridge Rd,Rocky River,OH,44116,(440) 895-4420,Sam Packard,,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.45963,-81.860183
3848,NE Toledo,1035 W Alexis Rd,Toledo,OH,43612,(419) 476-4573,William F. Sinz,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.72155,-83.56874
3852,Euclid,877 E 200th St,Euclid,OH,44119,(216) 692-1861,Frank Battaglia,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.583872,-81.54011
3854,"Centerville,OH",5860 Wilmington Pike Rd,Centerville,OH,45459,(937) 312-9076,Kelly Cassidy,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.658812,-84.109291
3855,Beavercreek,3775 Presidential Drive,Fairborn,OH,45324,(937) 431-7346,Tiffany A. Collinsworth,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.776371,-84.069829
3856,Trotwood,5200 Salem Avenue,Dayton,OH,45426,(937) 837-1551,Johanna T. Hill,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.819523,-84.28185
3857,Miamisburg,345 N Springboro Pike,Dayton,OH,45449,(937) 312-9053,Brandon L. Beach,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.645169,-84.224524
3858,Rossford,9570 US 20,Rossford,OH,43460,(419) 872-5516,Lisa M. Hynes,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.5464,-83.5837
3859,Streetsboro,9585 State Route 14,Streetsboro,OH,44241,(330) 422-0401,Maurice L. Kirkland,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.246742,-81.359179
3860,Massillon,2406 Lincoln Way East,Massillon,OH,44646,(330) 830-0038,Gretchen L. Reynolds,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.798017,-81.48976
3861,E Hamilton,6562 Winford Ave,Hamilton,OH,45011,(513) 887-1450,Darin R. Swafford,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.39188,-84.50934
3862,Piqua,1200 East Ash Street,Piqua,OH,45356,(937) 615-9606,Jason R. Pierce,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.15093,-84.2152
3863,Harrison,400 Comfort Drive,Harrison,OH,45030,(513) 367-7700,Paula S. Suttman,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.2599,-84.79096
3864,"Bowling Green, OH",1169 S Main Street,Bowling Green,OH,43402,(419) 353-3731,Michael S. Nutter,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.353727,-83.650225
3866,Sandusky,715 Crossings Road,Sandusky,OH,44870,(419) 626-6493,Anthony Santiago,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.40242,-82.66477
3867,"Springfield,OH",1880 Bechtle Ave,Springfield,OH,45504,(937) 342-1051,Kathleen J. Strickland,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.948601,-83.833279
3868,Lebanon,1889 Deerfield Rd,Lebanon,OH,45036,(513) 228-0170,Gerald R. Mullins,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.40602,-84.20897
3872,Hilliard,4101 Trueman Blvd,Hilliard,OH,43026,(614) 876-5558,Shannon A. Maxwell,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.036464,-83.119688
3875,"Brunswick,OH",3330 Center Road,Brunswick,OH,44212,(330) 220-2654,Vincent D. Wick,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.238296,-81.805342
3877,Salem,2900 E State Street,Salem,OH,44460,(330) 337-3232,Tracey A. Seddon,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.901395,-80.8186
3882,Wadsworth,1155 High Street,Wadsworth,OH,44281,(330) 336-7257,Michelle A. Keplar,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.05437,-81.72898
3883,Zanesville,3787 Home Depot Drive,Zanesville,OH,43701,(740) 588-9885,Kenneth R. Starner,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.992617,-82.031944
3885,Canal Winchester,6035 Gender Road,Canal Winchester,OH,43110,(614) 833-6700,Douglas L Storm,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.856667,-82.82811
3886,"Austintown, OH",6100 Mahoning Ave,Austintown,OH,44515,(330) 270-8414,Carmine R. Carrabbia,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.099566,-80.778496
3887,Newark,1330 N 21st Street,Newark,OH,43055,(740) 364-1241,Kimberly D. Goldhardt,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.08439,-82.427664
3888,"Ashland,OH",1060 Sugarbush Drive,Ashland,OH,44805,(419) 207-8319,William J. Gunnoe,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.86028,-82.28334
3889,Marysville,880 Colemans Crossing,Marysville,OH,43040,(937) 578-0280,Douglas A. Campbell,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.228767,-83.339361
3901,S Oklahoma City,7400 S Shields Blvd,Oklahoma City,OK,73149,(405) 631-9600,Mitch A. Rusk,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,35.393427,-97.504707
3902,N Oklahoma City,3040 NW 59th Street,Oklahoma City,OK,73112,(405) 843-5008,Lance A. Williams,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,35.531376,-97.569235
3903,S Tulsa,9808 East 71st,Tulsa,OK,74133,(918) 459-3700,Carrie Fuerstenberg,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,36.059605,-95.866581
3904,N Tulsa,901 S Elgin Avenue,Tulsa,OK,74120,(918) 583-3400,George J. Curry,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,36.149803,-95.982347
3906,Norman,850 Ed Noble Pkwy,Norman,OK,73072,(405) 579-7700,Shannon L. Standefer,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,35.208262,-97.483765
3907,Edmond,1901 S Broadway,Edmond,OK,73013,(405) 330-0151,Edward M. West,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,35.634912,-97.485219
3908,W Oklahoma City,6800 W Reno Avenue,Oklahoma City,OK,73127,(405) 789-3895,Mike Meador,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,35.463476,-97.631871
3909,NW Oklahoma City,7620 NW Expressway,Oklahoma City,OK,73132,(405) 773-6077,Jason L. Andrew,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,35.560774,-97.648028
3911,Midwest City,1600 S Sooner Road,Midwest City,OK,73110,(405) 737-3410,James R. Elkins,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,35.448887,-97.421477
3913,Tulsa Central,4041 S Sheridan,Tulsa,OK,74145,(918) 632-0069,Michael D. Algerio,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,36.105619,-95.902687
3914,Lawton,4010 NW Oak Street,Lawton,OK,73505,(580) 354-0986,David S. Stephens,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,34.621352,-98.44412
3915,SW Tulsa,8880 S Delaware Avenue,Tulsa,OK,74137,(918) 299-3028,Elizabeth Allen,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,36.034531,-95.951452
3917,Moore,650 SW 19th Street,Moore,OK,73160,(405) 895-6064,Deborah F. Sandmann,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,35.317846,-97.497294
3918,Ada,515 J A Richardson Blvd,Ada,OK,74820,(580) 332-4018,Brad L. Stafford,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,34.788093,-96.671537
3919,Quail Springs,14201 N Pennsylvania Ave,Oklahoma City,OK,73134,(405) 749-1590,George J. Humphreys,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,35.614583,-97.551727
4001,Beaverton,13700 NW Science Pk Dr,Portland,OR,97229,(503) 646-1525,John C. Ross,yes,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 7:00-20:00,45.524009,-122.817219
4002,Tigard,14800 SW Sequoia Parkway,Tigard,OR,97224,(503) 639-3500,Jason R. Ball,yes,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 7:00-20:00,45.413131,-122.745941
4003,Eugene,1045 Green Acres Rd,Eugene,OR,97408,(541) 344-1312,Larry F. Bratton,yes,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 8:00-20:00,44.095525,-123.094395
4004,NE Portland,11633 NE Glen Widing Dr,Portland,OR,97220,(503) 252-0188,Aurora Lopez-Szpak,yes,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 7:00-20:00,45.571673,-122.54496
4006,"Salem, OR",3795 Hagers Grove Rd SE,Salem,OR,97317,(503) 581-9688,Brian K. Scott,yes,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 7:00-20:00,44.913081,-122.983873
4007,Jantzen Beach,1728 N Tomahawk Islnd Dr,Portland,OR,97217,(503) 289-9200,Tyson J. Russell,,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 7:00-20:00,45.611909,-122.686779
4008,Bend,63465 Highway 97,Bend,OR,97701,(541) 382-1020,Robert A. Midgley,,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 8:00-20:00,44.105962,-121.299797
4009,"Albany,OR",3500 Spicer Dr SE,Albany,OR,97322,(541) 812-0808,Scott E. Knutson,,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 8:00-20:00,44.627116,-123.059032
4010,Hillsboro,1950 SE Minter Bridge Rd,Hillsboro,OR,97123,(503) 693-9090,Jay D. Mello,yes,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 7:00-20:00,45.504484,-122.960297
4013,E Portland Mall,10120 SE Washington St,Portland,OR,97216,(503) 261-8543,Ryan W. Pieratt,yes,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 7:00-20:00,45.516636,-122.559999
4014,Troutdale,25101 SE Stark Street,Troutdale,OR,97060,(503) 674-3944,Bobbi R. Selch,yes,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 7:00-20:00,45.520625,-122.404452
4015,Sherwood,20260 SW Pacific Hwy,Sherwood,OR,97140,(503) 925-8447,Mark E. Scott,,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 7:00-20:00,45.374239,-122.834899
4017,Oregon City,2002 Washington Street,Oregon City,OR,97045,(503) 723-3181,Randy J. Miller,yes,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 7:00-20:00,45.369076,-122.587238
4018,S Beaverton,4401 Southwest 110th Ave,Beaverton,OR,97005,(503) 469-4242,Jeremy R. Hales,yes,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 7:00-20:00,45.487879,-122.791187
4019,Klamath Falls,6451 S 6th Street,Klamath Falls,OR,97603,(541) 884-0075,Benjamine G. Suby,,yes,Monday 6:00-20:00; Tuesday 6:00-20:00; Wednesday 6:00-20:00; Thursday 6:00-20:00; Friday 6:00-20:00; Saturday 6:00-20:00; Sunday 8:00-19:00,42.205614,-121.709294
4020,Roseburg,3000 Aviation Drive,Roseburg,OR,97470,(541) 672-1823,Kristeen N. Bullock,,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 8:00-20:00,43.245661,-123.358611
4023,"Warrenton,OR",1650 SE Ensign Lane,Warrenton,OR,97146,(503) 861-9999,Steve W. Thompson,,yes,Monday 7:00-20:00; Tuesday 7:00-20:00; Wednesday 7:00-20:00; Thursday 7:00-20:00; Friday 7:00-20:00; Saturday 7:00-20:00; Sunday 8:00-19:00,46.148933,-123.917892
4025,"Ontario,OR",311 E Lane N,Ontario,OR,97914,(541) 823-1145,Richard W. Madariaga,,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 8:00-19:00,44.02647,-116.941668
4026,The Dalles,3600 W 6th Street,The Dalles,OR,97058,(541) 296-7006,Lucas J. Cummins,,yes,Monday 7:00-20:00; Tuesday 7:00-20:00; Wednesday 7:00-20:00; Thursday 7:00-20:00; Friday 7:00-20:00; Saturday 7:00-20:00; Sunday 8:00-19:00,45.624488,-121.216798
4028,W Eugene,808 Seneca Rd,Eugene,OR,97402,(541) 434-9025,Jay P. Dallimore,,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 8:00-20:00,44.051197,-123.143182
4029,Corvallis,1780 NW Four Acre Place,Corvallis,OR,97330,(541) 758-9303,James M. Martin,,yes,Monday 7:00-21:00; Tuesday 7:00-21:00; Wednesday 7:00-21:00; Thursday 7:00-21:00; Friday 7:00-21:00; Saturday 7:00-21:00; Sunday 8:00-20:00,44.584935,-123.252584
4030,North Salem,3021 Cherry Ave NE,Salem,OR,97301,(503) 587-7130,Amanda R. Carter,yes,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 7:00-20:00,44.970268,-123.021241
