keywords,store_number,store_name,address,city,state,zip_code,phone_number,fax_number,store_hours,pharmacy_number,pharmacy_hours,latitude,longitude
Publix,839,Publix at Trace Crossing,2543 John Hawkins Pkwy,Hoover,AL,35244-3533,(205) 982-8506,(205) 982-1472,"Sun 6:30 AM - 10:00 PM, Mon 6:30 AM - 10:00 PM, Tues 6:30 AM - 10:00 PM, Wed 6:30 AM - 10:00 PM, Thurs 6:30 AM - 10:00 PM, Fri 6:30 AM - 10:00 PM, Sat 6:30 AM - 10:00 PM,",(205) 982-8519,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",33.3569262,-86.8368933
Publix,840,Carrollwood Shopping Center,10015 N Dale Mabry Hwy,Tampa,FL,33618-4409,(813) 961-0075,,"Sun 8:00 AM - 10:00 PM, Mon 8:00 AM - 10:00 PM, Tues 8:00 AM - 10:00 PM, Wed 8:00 AM - 10:00 PM, Thurs 8:00 AM - 10:00 PM, Fri 8:00 AM - 10:00 PM, Sat 8:00 AM - 10:00 PM,",,,28.0419691,-82.5047244
Publix,841,Southgate Village,1944 Montgomery Hwy S,Birmingham,AL,35244-1141,(205) 987-3401,(205) 987-3412,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(205) 987-3413,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",33.3471879,-86.7956602
Publix,842,Vestavia Hills City Center,784 Montgomery Hwy,Vestavia Hills,AL,35216-1800,(205) 824-6005,(205) 824-1585,"Sun 6:30 AM - 10:00 PM, Mon 6:30 AM - 10:00 PM, Tues 6:30 AM - 10:00 PM, Wed 6:30 AM - 10:00 PM, Thurs 6:30 AM - 10:00 PM, Fri 6:30 AM - 10:00 PM, Sat 6:30 AM - 10:00 PM,",(205) 824-6010,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",33.444037,-86.792929
Publix,843,Bonita Grande Crossing,12900 Trade Way Four,Bonita Springs,FL,34135-6983,(239) 992-2159,,"Sun 7:00 AM - 9:00 PM, Mon 7:00 AM - 9:00 PM, Tues 7:00 AM - 9:00 PM, Wed 7:00 AM - 9:00 PM, Thurs 7:00 AM - 9:00 PM, Fri 7:00 AM - 9:00 PM, Sat 7:00 AM - 9:00 PM,",(239) 992-7508,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",26.3297866,-81.7393166
Publix,844,Village Shops of Flowery Branch,5900 Spout Springs Rd,Flowery Branch,GA,30542-6448,(770) 967-1303,(770) 967-2215,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(770) 967-1775,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",34.1762327,-83.9103723
Publix,845,Bluffton Commons At Belfair,80 Baylor Dr,Bluffton,SC,29910-8902,(843) 706-3049,(843) 706-3799,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(843) 706-3504,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",32.278947,-80.877481
Publix,846,Daniel Island Town Center,162 Seven Farms Dr Ste 100,Daniel Island,SC,29492-8024,(843) 388-1180,(843) 971-5355,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",,,32.8633453,-79.9037611
Publix,847,The Shoppes at Grande Oaks,20311 Grande Oak Shoppes Blvd,Estero,FL,33928-7662,(239) 495-8031,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(239) 495-9013,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",26.4376447,-81.7700371
Publix,848,City Place,375 S Rosemary Ave,West Palm Beach,FL,33401-5747,(561) 651-7787,(561) 651-7593,"Sun 7:00 AM - 9:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",,,26.7106386,-80.0571422
Publix,849,Publix at Riverside,2033 Riverside Ave,Jacksonville,FL,32204-4442,(904) 381-8610,(904) 381-8764,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(904) 381-1162,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",30.3110867,-81.6811729
Publix,850,Publix at Las Olas,601 S Andrews Ave,Fort Lauderdale,FL,33301-2833,(954) 728-8330,(954) 524-4631,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(954) 728-9205,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 10:00 AM - 5:00 PM",26.1142359,-80.143818
Publix,851,Publix at The Acreage,7050 Seminole Pratt Whitney Rd,Loxahatchee,FL,33470-3474,(561) 383-6177,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(561) 383-6183,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 10:00 AM - 5:00 PM",26.7799371,-80.2945542
Publix,852,Lake Ella Plaza,1700 N Monroe St,Tallahassee,FL,32303-5535,(850) 222-1975,(850) 222-8882,"Sun 7:00 AM - 11:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(850) 222-8992,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",30.4627776,-84.2846847
Publix,853,Lake Oconee Village,6350 Lake Oconee Pkwy Ste 106,Greensboro,GA,30642-6434,(706) 454-7140,(706) 454-7154,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(706) 454-7150,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",33.456401,-83.245769
Publix,854,Midpoint Center,2420 Santa Barbara Blvd,Cape Coral,FL,33914-4485,(239) 574-6395,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(239) 574-7987,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",26.6064839,-81.97579
Publix,855,Prima Vista Crossing,7576 S US Highway 1,Port Saint Lucie,FL,34952-1450,(772) 336-3833,,"Sun 7:00 AM - 9:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(772) 336-9285,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 10:00 AM - 5:00 PM",27.3419561,-80.3258133
Publix,856,Heath Brook Commons,5400 SW College Rd Ste 200,Ocala,FL,34474-5757,(352) 873-1936,,"Sun 7:00 AM - 9:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(352) 873-1038,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",29.125529,-82.208269
Publix,857,Vineyard Center,6615 Mahan Dr,Tallahassee,FL,32308-1400,(850) 878-4899,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(850) 878-5559,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",30.479902,-84.167202
Publix,859,Village Shoppes of Sugarloaf,3370 Sugarloaf Pkwy,Lawrenceville,GA,30044-5478,(678) 376-3844,(678) 376-6552,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(678) 376-6055,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",33.9213897,-84.0181588
Publix,861,Hillsboro Square,150 S Federal Hwy,Deerfield Beach,FL,33441-4128,(954) 427-5537,(954) 421-2142,"Sun 7:00 AM - 11:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(954) 481-3342,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 10:00 AM - 5:00 PM",26.315138,-80.089393
Publix,862,Eustis Village,2840 David Walker Dr,Eustis,FL,32726-6172,(352) 357-6948,,"Sun 7:30 AM - 9:00 PM, Mon 7:30 AM - 9:00 PM, Tues 7:30 AM - 9:00 PM, Wed 7:30 AM - 9:00 PM, Thurs 7:30 AM - 9:00 PM, Fri 7:30 AM - 9:00 PM, Sat 7:30 AM - 9:00 PM,",(352) 357-9168,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.829129,-81.700053
Publix,863,The Shops at Huntcrest,1030 Old Peachtree Rd NW,Lawrenceville,GA,30043-3308,(678) 376-3220,(678) 376-3981,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(678) 442-0831,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",33.998949,-84.0697819
Publix,864,The Shoppes of Fiddlesticks,13650 Fiddlesticks Blvd,Fort Myers,FL,33912-0312,(239) 768-1710,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(239) 768-1413,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",26.545153,-81.805286
Publix,865,Shoppes of Sweetwater,3883 Wekiva Springs Rd,Longwood,FL,32779-3362,(407) 788-1804,,"Sun 7:00 AM - 9:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",,,28.706644,-81.444301
Publix,866,LaBelle Plaza,1555 S Highland Ave,Clearwater,FL,33756-2374,(727) 442-5511,,"Sun 7:30 AM - 9:00 PM, Mon 7:30 AM - 9:00 PM, Tues 7:30 AM - 9:00 PM, Wed 7:30 AM - 9:00 PM, Thurs 7:30 AM - 9:00 PM, Fri 7:30 AM - 9:00 PM, Sat 7:30 AM - 9:00 PM,",(727) 443-7411,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.9401634,-82.7750047
Publix,867,Harbor Oaks Shopping Center,619 S Fort Harrison Ave,Clearwater,FL,33756-5301,(727) 443-5700,,"Sun 7:00 AM - 9:00 PM, Mon 7:00 AM - 9:00 PM, Tues 7:00 AM - 9:00 PM, Wed 7:00 AM - 9:00 PM, Thurs 7:00 AM - 9:00 PM, Fri 7:00 AM - 9:00 PM, Sat 7:00 AM - 9:00 PM,",,,27.9590869,-82.7987014
Publix,871,Paradise Promenade,5997 Stirling Rd,Davie,FL,33314-7225,(954) 581-4393,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(954) 587-3361,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 10:00 AM - 5:00 PM",26.0471084,-80.2257025
Publix,872,Westcreek Commons,4760 W Hillsboro Blvd,Coconut Creek,FL,33073-4339,(954) 422-5485,(954) 421-8257,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",,,26.316472,-80.187742
Publix,873,Mitchell Ranch Plaza,3100 Little Rd,Trinity,FL,34655-1864,(727) 375-1526,,"Sun 7:30 AM - 10:00 PM, Mon 7:30 AM - 10:00 PM, Tues 7:30 AM - 10:00 PM, Wed 7:30 AM - 10:00 PM, Thurs 7:30 AM - 10:00 PM, Fri 7:30 AM - 10:00 PM, Sat 7:30 AM - 10:00 PM,",(727) 375-1609,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.2050923,-82.6645501
Publix,874,Pelham Commons,215 Pelham Rd,Greenville,SC,29615-2546,(864) 370-8210,(864) 370-8221,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(864) 370-8215,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",34.8660279,-82.3470097
Publix,876,Cross Creek Commons,10928 Cross Creek Blvd,Tampa,FL,33647-4034,(813) 986-1239,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(813) 986-1827,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.1440591,-82.2879609
Publix,877,Collier Commons,2121 Collier Pkwy,Land O Lakes,FL,34639-5286,(813) 948-9819,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(813) 948-9910,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.1876272,-82.437897
Publix,878,Shoppes of Lithia,3461 Lithia Pinecrest Rd,Valrico,FL,33596-6302,(813) 661-4283,,"Sun 8:00 AM - 10:00 PM, Mon 8:00 AM - 10:00 PM, Tues 8:00 AM - 10:00 PM, Wed 8:00 AM - 10:00 PM, Thurs 8:00 AM - 10:00 PM, Fri 8:00 AM - 10:00 PM, Sat 8:00 AM - 10:00 PM,",(813) 662-9718,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.8916852,-82.2416744
Publix,879,Berry Town Center,2424 Sand Mine Rd,Davenport,FL,33897-3400,(863) 420-6455,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(863) 424-9973,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.3103448,-81.6695631
Publix,880,Village Shoppes of East Cherokee,6236 Holly Springs Pkwy,Woodstock,GA,30188,(770) 928-5530,(770) 928-5504,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(770) 928-5536,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",34.1299698,-84.4978083
Publix,881,West Point Commons,13750 W Colonial Dr,Winter Garden,FL,34787-4204,(407) 654-7172,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(407) 654-9697,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.549354,-81.5895
Publix,882,The Village at Lee Branch,410 Doug Baker Blvd,Birmingham,AL,35242-2682,(205) 981-7415,(205) 981-7429,"Sun 6:45 AM - 10:00 PM, Mon 6:45 AM - 10:00 PM, Tues 6:45 AM - 10:00 PM, Wed 6:45 AM - 10:00 PM, Thurs 6:45 AM - 10:00 PM, Fri 6:45 AM - 10:00 PM, Sat 6:45 AM - 10:00 PM,",(205) 981-7420,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",33.4082734,-86.6690211
Publix,883,Murray Landing,2732 N Lake Dr,Columbia,SC,29212-8733,(803) 407-2216,(803) 407-0748,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(803) 407-2632,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",34.0979085,-81.22185
Publix,884,Deerwood Lake Commons,4320 Deerwood Lake Pkwy,Jacksonville,FL,32216-1177,(904) 620-0599,(904) 564-3780,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(904) 620-8344,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",30.268326,-81.560704
Publix,885,Publix at Grand Boulevard,725 Grand Blvd,Sandestin,FL,32550-7873,(850) 622-2326,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(850) 622-3772,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",30.3784802,-86.3119776
Publix,886,Cornerstone at Lake Hart,10615 Narcoossee Rd,Orlando,FL,32832-6904,(407) 277-1089,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(407) 277-1446,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.413065,-81.241324
Publix,887,Southwood Village,3551 Blairstone Rd,Tallahassee,FL,32301-8826,(850) 219-1150,,"Sun 7:00 AM - 10:00 PM, Mon 6:30 AM - 10:00 PM, Tues 6:30 AM - 10:00 PM, Wed 6:30 AM - 10:00 PM, Thurs 6:30 AM - 10:00 PM, Fri 6:30 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(850) 219-1301,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",30.403827,-84.237391
Publix,889,Miller Plaza West,15755 SW 56th St,Miami,FL,33185-3879,(305) 207-0481,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",,,25.714447,-80.448359
Publix,890,Winthrop Town Center,11109 Winthrop Market St,Riverview,FL,33578-4252,(813) 661-3286,,"Sun 7:30 AM - 10:00 PM, Mon 7:30 AM - 10:00 PM, Tues 7:30 AM - 10:00 PM, Wed 7:30 AM - 10:00 PM, Thurs 7:30 AM - 10:00 PM, Fri 7:30 AM - 10:00 PM, Sat 7:30 AM - 10:00 PM,",(813) 684-0169,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.8917528,-82.3177587
Publix,891,Seabreeze Plaza Shopping Center,30535 US Highway 19 N,Palm Harbor,FL,34684-4415,(727) 787-8802,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(727) 787-8869,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.0509669,-82.7385273
Publix,892,South Hampton Village,1512 Highway 74 N,Tyrone,GA,30290-1663,(770) 774-2780,(770) 774-2792,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(770) 774-2787,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",33.4907936,-84.5844137
Publix,893,Merritt Island,1850 N Courtenay Pkwy,Merritt Island,FL,32953-2629,(321) 986-6260,,"Sun 7:00 AM - 9:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(321) 986-6393,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.3887002,-80.7031828
Publix,894,Publix At Palm Beach Plaza,6820 Okeechobee Blvd,West Palm Beach,FL,33411-2510,(561) 684-3015,(561) 615-3007,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(561) 684-3064,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 10:00 AM - 5:00 PM",26.7061231,-80.1509057
Publix,895,Publix at Military Crossing,4849 S Military Trl,Greenacres,FL,33463-5310,(561) 304-2727,(561) 304-4989,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(561) 434-4537,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 10:00 AM - 5:00 PM",26.6053922,-80.1143264
Publix,896,Shoppes of Navarre,8244 Navarre Pkwy,Navarre,FL,32566-6943,(850) 515-0999,,"Sun 6:30 AM - 10:00 PM, Mon 6:30 AM - 10:00 PM, Tues 6:30 AM - 10:00 PM, Wed 6:30 AM - 10:00 PM, Thurs 6:30 AM - 10:00 PM, Fri 6:30 AM - 10:00 PM, Sat 6:30 AM - 10:00 PM,",(850) 515-0990,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",30.4017953,-86.8797701
