dba,store_number,address,address_line_2,city,state,zip_code,phone_number,store_hours,pharmacy_phone_number,24_hour,24_hour_pharmacy,clinic,compounding,drivethru,hospital,convenience,health_service,latitude,longitude,store_number,address,city,state,zip_code,phone_number,latitude,longitude
Walgreens,7310,799 LOUIS HENNA BLVD,SWC of Pflugerville Loop & Louis Henna,ROUND ROCK,TX,78664, (512) 310-7678,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM, (512) 310-7678,No,No,No,No,Yes,Yes,TRUE,TRUE,30.484355,-97.650433,7310,799 LOUIS HENNA BLVD,ROUND ROCK,TX,78664, (512) 310-7678,30.484355,-97.650433
Walgreens,7312,4810 ROSSVILLE BLVD,SEC of Rossville & 48Th,CHATTANOOGA,TN,37407, (423) 867-6390,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (423) 867-6390,No,No,No,No,Yes,No,TRUE,TRUE,34.987312,-85.287646,7312,4810 ROSSVILLE BLVD,CHATTANOOGA,TN,37407, (423) 867-6390,34.987312,-85.287646
Walgreens,7313,1700 STANDIFORD AVE,SWC of Carver & Standiford,MODESTO,CA,95350, (209) 527-5416,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (209) 527-5416,No,No,No,No,Yes,No,TRUE,TRUE,37.688587,-121.023174,7313,1700 STANDIFORD AVE,MODESTO,CA,95350, (209) 527-5416,37.688587,-121.023174
Walgreens,7314,2000 HOWELL BRANCH RD,SEC of Lake Howell & Howell Branch,WINTER PARK,FL,32792, (407) 657-9827,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (407) 657-9827,No,No,No,No,Yes,No,TRUE,TRUE,28.624501,-81.3234,7314,2000 HOWELL BRANCH RD,WINTER PARK,FL,32792, (407) 657-9827,28.624501,-81.3234
Walgreens,7315,13807 ENGLISH VILLA DR,SWC of English Station & Shelbyville (Us 60),LOUISVILLE,KY,40245, (502) 254-2535,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (502) 254-2535,No,No,No,No,Yes,Yes,TRUE,TRUE,38.24057,-85.49538368,7315,13807 ENGLISH VILLA DR,LOUISVILLE,KY,40245, (502) 254-2535,38.24057,-85.49538368
Walgreens,7316,3880 DICKERSON PIKE,SWC of Dickerson & Old Hickory,NASHVILLE,TN,37207, (615) 868-5633,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (615) 868-5633,No,No,No,No,Yes,Yes,TRUE,TRUE,36.268888,-86.75652072,7316,3880 DICKERSON PIKE,NASHVILLE,TN,37207, (615) 868-5633,36.268888,-86.75652072
Walgreens,7317,6405 FAYETTEVILLE RD,NEC OF FAYETTEVILLE & HWY 54,DURHAM,NC,27713, (919) 544-6430,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (919) 544-6430,Yes,Yes,No,No,Yes,Yes,TRUE,TRUE,35.91156,-78.93360538,7317,6405 FAYETTEVILLE RD,DURHAM,NC,27713, (919) 544-6430,35.91156,-78.93360538
Walgreens,7319,706 S MAIN ST,SWC of S Main St & Beecher,ADRIAN,MI,49221, (517) 265-6675,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (517) 265-6675,No,No,No,No,Yes,Yes,TRUE,TRUE,41.888938,-84.04420108,7319,706 S MAIN ST,ADRIAN,MI,49221, (517) 265-6675,41.888938,-84.04420108
Walgreens,7320,7320 CLINTON HWY,NEC of Clinton & New Emory,POWELL,TN,37849, (865) 947-4232,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (865) 947-4232,No,No,No,No,Yes,Yes,TRUE,TRUE,36.016687,-84.047334,7320,7320 CLINTON HWY,POWELL,TN,37849, (865) 947-4232,36.016687,-84.047334
Walgreens,7321,1227 FOREST AVE,NEC OF JEWETT AVE & FOREST AVE,STATEN ISLAND,NY,10310, (718) 448-6486,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 10:00AM-6:00PM, (718) 448-6486,No,No,No,No,No,Yes,TRUE,FALSE,40.626462,-74.131222,7321,1227 FOREST AVE,STATEN ISLAND,NY,10310, (718) 448-6486,40.626462,-74.131222
Walgreens,7322,2710 N UNIVERSITY DR,NEC of University Dr & Davie Rd Extention,HOLLYWOOD,FL,33024, (954) 431-9811,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-5:00PM, (954) 431-9811,No,No,No,No,Yes,No,TRUE,TRUE,26.033334,-80.248283,7322,2710 N UNIVERSITY DR,HOLLYWOOD,FL,33024, (954) 431-9811,26.033334,-80.248283
Walgreens,7323,3330 E CALUMET ST,NWC of Kensington & Calumet,APPLETON,WI,54915, (920) 733-3016,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-5:00PM, (920) 733-3016,No,No,No,No,Yes,Yes,TRUE,TRUE,44.244415,-88.3591684,7323,3330 E CALUMET ST,APPLETON,WI,54915, (920) 733-3016,44.244415,-88.3591684
Walgreens,7326,423 N SANTA CRUZ AVE,NWC of Santa Cruz Ave & Los Gatos Saratoga Rd,LOS GATOS,CA,95030, (408) 354-8029,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (408) 354-8029,Yes,Yes,No,Yes,No,No,TRUE,TRUE,37.23012,-121.9811648,7326,423 N SANTA CRUZ AVE,LOS GATOS,CA,95030, (408) 354-8029,37.23012,-121.9811648
Walgreens,7328,9428 DYER ST,SEC of Dyer & Wren,EL PASO,TX,79924, (915) 751-4415,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (915) 751-4415,Yes,Yes,No,Yes,Yes,No,TRUE,TRUE,31.877608,-106.42214,7328,9428 DYER ST,EL PASO,TX,79924, (915) 751-4415,31.877608,-106.42214
Walgreens,7330,4420 NW FEDERAL HWY,NWC of U S 1 & Westmoreland,JENSEN BEACH,FL,34957, (772) 232-9289,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (772) 232-9289,No,No,No,No,Yes,No,TRUE,TRUE,27.259255,-80.28200422,7330,4420 NW FEDERAL HWY,JENSEN BEACH,FL,34957, (772) 232-9289,27.259255,-80.28200422
Walgreens,7331,20 W MARKET ST,SWC of S Market & W Market,TROY,OH,45373, (937) 339-8341,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (937) 339-8341,No,No,No,No,Yes,No,TRUE,TRUE,40.031855,-84.209016,7331,20 W MARKET ST,TROY,OH,45373, (937) 339-8341,40.031855,-84.209016
Walgreens,7332,904 COLUMBUS AVE,NEC of Columbus Ave & Monroe St,LEBANON,OH,45036, (513) 934-1212,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (513) 934-1212,No,No,No,No,Yes,No,TRUE,TRUE,39.447702,-84.18647864,7332,904 COLUMBUS AVE,LEBANON,OH,45036, (513) 934-1212,39.447702,-84.18647864
Walgreens,7334,5001 ROSS AVE,NWC of Ross & Bennett,DALLAS,TX,75206, (214) 370-8747,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (214) 370-8747,No,No,No,No,Yes,Yes,TRUE,TRUE,32.807056,-96.775131,7334,5001 ROSS AVE,DALLAS,TX,75206, (214) 370-8747,32.807056,-96.775131
Walgreens,7337,590 THORNTON RD,NEC of Maxham & Thornton,LITHIA SPRINGS,GA,30122, (678) 945-1640,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (678) 945-1640,No,No,No,No,Yes,Yes,TRUE,TRUE,33.78984,-84.622649,7337,590 THORNTON RD,LITHIA SPRINGS,GA,30122, (678) 945-1640,33.78984,-84.622649
Walgreens,7338,6090 LAKE ACWORTH DR NW,SWC of Cowan & Cherokee,ACWORTH,GA,30101, (770) 966-1230,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (770) 966-1230,No,No,No,No,Yes,Yes,TRUE,TRUE,34.076218,-84.65480252,7338,6090 LAKE ACWORTH DR NW,ACWORTH,GA,30101, (770) 966-1230,34.076218,-84.65480252
Walgreens,7340,120 MARIETTA HWY,NWC of Hwy 5 & County Hwy 140,CANTON,GA,30114, (678) 880-0575,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (678) 880-0575,Yes,Yes,No,Yes,Yes,No,TRUE,TRUE,34.243874,-84.4943893,7340,120 MARIETTA HWY,CANTON,GA,30114, (678) 880-0575,34.243874,-84.4943893
Walgreens,7341,2323 NW MAYNARD RD,NWC of Harrison & Maynard,CARY,NC,27513, (919) 462-3432,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (919) 462-3432,No,No,No,No,Yes,Yes,TRUE,TRUE,35.802986,-78.784352,7341,2323 NW MAYNARD RD,CARY,NC,27513, (919) 462-3432,35.802986,-78.784352
Walgreens,7342,7711 COLONY RD,NEC of Colony & Rea,CHARLOTTE,NC,28226, (704) 541-3773,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM, (704) 541-3773,No,No,No,No,Yes,Yes,TRUE,TRUE,35.107161,-80.807817,7342,7711 COLONY RD,CHARLOTTE,NC,28226, (704) 541-3773,35.107161,-80.807817
Walgreens,7343,5001 W AVENUE N,NWC of 50Th Street & Avenue N,LANCASTER,CA,93536, (661) 722-5892,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (661) 722-5892,No,No,No,No,Yes,No,TRUE,TRUE,34.631386,-118.219437,7343,5001 W AVENUE N,LANCASTER,CA,93536, (661) 722-5892,34.631386,-118.219437
Walgreens,7344,700 N PACE BLVD,SEC OF PACE & CERVANTES,PENSACOLA,FL,32505, (850) 432-3307,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (850) 432-3307,No,No,No,No,Yes,Yes,TRUE,TRUE,30.42041,-87.24055,7344,700 N PACE BLVD,PENSACOLA,FL,32505, (850) 432-3307,30.42041,-87.24055
Walgreens,7346,1601 MONMOUTH ST,SEC of Monmouth & Carrothers,NEWPORT,KY,41071, (859) 291-7343,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (859) 291-7343,Yes,Yes,No,Yes,Yes,No,TRUE,TRUE,39.083875,-84.482816,7346,1601 MONMOUTH ST,NEWPORT,KY,41071, (859) 291-7343,39.083875,-84.482816
Walgreens,7348,8910 JONES RD,SEC of Jones & Steeple Park,HOUSTON,TX,77065, (281) 955-2480,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM, (281) 955-2480,No,No,No,No,Yes,Yes,TRUE,TRUE,29.903946,-95.583842,7348,8910 JONES RD,HOUSTON,TX,77065, (281) 955-2480,29.903946,-95.583842
Walgreens,7350,12145 SAN JOSE BLVD,SEC of San Jose & Orange Picker,JACKSONVILLE,FL,32223, (904) 262-6808,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (904) 262-6808,No,No,No,No,Yes,No,TRUE,TRUE,30.149238,-81.63205964,7350,12145 SAN JOSE BLVD,JACKSONVILLE,FL,32223, (904) 262-6808,30.149238,-81.63205964
Walgreens,7351,4700 4TH ST NW,NEC of 4Th Street & Griegos,ALBUQUERQUE,NM,87107, (505) 344-1390,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (505) 344-1390,No,No,No,No,Yes,Yes,TRUE,TRUE,35.130471,-106.642027,7351,4700 4TH ST NW,ALBUQUERQUE,NM,87107, (505) 344-1390,35.130471,-106.642027
Walgreens,7352,1205 NE 50TH ST,SEC of 12Th & 50Th,SEATTLE,WA,98105, (206) 204-0145,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM, (206) 204-0145,No,No,No,No,No,No,TRUE,TRUE,47.664538,-122.314908,7352,1205 NE 50TH ST,SEATTLE,WA,98105, (206) 204-0145,47.664538,-122.314908
Walgreens,7354,1330 N BELT LINE RD,SEC of Beltline & Pioneer,IRVING,TX,75061, (469) 417-0358,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (469) 417-0358,No,No,No,No,Yes,Yes,TRUE,TRUE,32.828171,-96.993108,7354,1330 N BELT LINE RD,IRVING,TX,75061, (469) 417-0358,32.828171,-96.993108
Walgreens,7355,3011 NE SUNSET BLVD,SWC of 12Th & Sunset,RENTON,WA,98056, (425) 207-0053,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (425) 207-0053,No,No,No,No,Yes,No,TRUE,TRUE,47.502624,-122.17691,7355,3011 NE SUNSET BLVD,RENTON,WA,98056, (425) 207-0053,47.502624,-122.17691
Walgreens,7356,3540 N PEARL ST,SWC of Pearl & 37Th,TACOMA,WA,98407, (253) 759-2378,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM, (253) 759-2378,No,No,No,No,Yes,No,TRUE,TRUE,47.281277,-122.516481,7356,3540 N PEARL ST,TACOMA,WA,98407, (253) 759-2378,47.281277,-122.516481
Walgreens,7357,3005 EMMORTON RD,SEC of Emmorton & Abingdon Singer,ABINGDON,MD,21009, (410) 569-9870,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (410) 569-9870,Yes,Yes,No,Yes,Yes,Yes,TRUE,TRUE,39.477512,-76.309712,7357,3005 EMMORTON RD,ABINGDON,MD,21009, (410) 569-9870,39.477512,-76.309712
Walgreens,7359,3222 N MILWAUKEE AVE,NWC of Milwaukee & Belmont,CHICAGO,IL,60618, (773) 481-5876,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM, (773) 481-5876,Yes,No,No,No,Yes,Yes,TRUE,TRUE,41.939589,-87.725187,7359,3222 N MILWAUKEE AVE,CHICAGO,IL,60618, (773) 481-5876,41.939589,-87.725187
Walgreens,7360,3220 W 111TH ST,NWC OF KEDZIE & 111TH,CHICAGO,IL,60655, (773) 239-2808,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-5:00PM, (773) 239-2808,No,No,No,No,Yes,Yes,TRUE,TRUE,41.691725,-87.700985,7360,3220 W 111TH ST,CHICAGO,IL,60655, (773) 239-2808,41.691725,-87.700985
Walgreens,7361,1779 SEQUOIA RD,NEC OF RICKERT & SEQUOIA,NAPERVILLE,IL,60540, (630) 416-8432,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-5:00PM, (630) 416-8432,No,No,No,No,Yes,Yes,TRUE,TRUE,41.758445,-88.18618,7361,1779 SEQUOIA RD,NAPERVILLE,IL,60540, (630) 416-8432,41.758445,-88.18618
Walgreens,7362,2379 PLAINFIELD RD,SEC of Rt 30 & Caton Farm,CREST HILL,IL,60403, (815) 730-8663,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (815) 730-8663,No,No,No,No,Yes,No,TRUE,TRUE,41.5652,-88.14214,7362,2379 PLAINFIELD RD,CREST HILL,IL,60403, (815) 730-8663,41.5652,-88.14214
Walgreens,7363,8959 INTERNATIONAL DR,NEC of I Drive & Plaza Dr,ORLANDO,FL,32819, (407) 345-0473,Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -, (407) 345-0473,Yes,No,No,No,No,No,TRUE,FALSE,28.435825,-81.47184473,7363,8959 INTERNATIONAL DR,ORLANDO,FL,32819, (407) 345-0473,28.435825,-81.47184473
Walgreens,7365,511 W WILLIAMS ST,SWC OF HWY 55 & OLIVE CHAPEL,APEX,NC,27502, (919) 363-1471,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (919) 363-1471,Yes,Yes,No,Yes,Yes,Yes,TRUE,TRUE,35.735215,-78.863739,7365,511 W WILLIAMS ST,APEX,NC,27502, (919) 363-1471,35.735215,-78.863739
Walgreens,7366,3308 DEKALB PIKE,SEC OF DEKALB PIKE (202) & TOWNSHIP LINE,EAST NORRITON,PA,19401, (610) 930-0054,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (610) 930-0054,No,No,No,No,Yes,No,TRUE,TRUE,40.147581,-75.307183,7366,3308 DEKALB PIKE,EAST NORRITON,PA,19401, (610) 930-0054,40.147581,-75.307183
Walgreens,7367,1401 COLLEGE POINT BLVD,SEC of College Point Blvd & 14Th Ave,COLLEGE POINT,NY,11356, (718) 353-3204,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (718) 353-3204,No,No,No,No,No,No,TRUE,FALSE,40.78519,-73.84592,7367,1401 COLLEGE POINT BLVD,COLLEGE POINT,NY,11356, (718) 353-3204,40.78519,-73.84592
Walgreens,7368,4890 N HIGH ST,SEC of High St & Morse Rd,COLUMBUS,OH,43214, (614) 261-9013,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (614) 261-9013,No,No,No,No,Yes,No,TRUE,TRUE,40.06235,-83.019217,7368,4890 N HIGH ST,COLUMBUS,OH,43214, (614) 261-9013,40.06235,-83.019217
Walgreens,7369,2350 N US HIGHWAY 31 N,SEC of Holiday Hills Rd & Us 31,TRAVERSE CITY,MI,49686, (231) 938-7051,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM, (231) 938-7051,No,No,No,No,Yes,No,TRUE,TRUE,44.745849,-85.52886015,7369,2350 N US HIGHWAY 31 N,TRAVERSE CITY,MI,49686, (231) 938-7051,44.745849,-85.52886015
Walgreens,7370,6442 N 76TH ST,NEC of 76Th & Mill,MILWAUKEE,WI,53223, (414) 353-5620,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (414) 353-5620,Yes,Yes,No,No,Yes,Yes,TRUE,TRUE,43.135424,-88.00510656,7370,6442 N 76TH ST,MILWAUKEE,WI,53223, (414) 353-5620,43.135424,-88.00510656
Walgreens,7371,7019 S ZARZAMORA ST,NWC of S W Military & Zarzamora,SAN ANTONIO,TX,78224, (210) 932-0138,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (210) 932-0138,Yes,Yes,No,Yes,Yes,Yes,TRUE,TRUE,29.357101,-98.53476061,7371,7019 S ZARZAMORA ST,SAN ANTONIO,TX,78224, (210) 932-0138,29.357101,-98.53476061
Walgreens,7372,11970 SPRING CYPRESS RD,NEC of Eldridge & Spring Cypress,TOMBALL,TX,77377, (281) 320-8654,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM, (281) 320-8654,No,No,No,No,Yes,No,TRUE,TRUE,30.012929,-95.607565,7372,11970 SPRING CYPRESS RD,TOMBALL,TX,77377, (281) 320-8654,30.012929,-95.607565
Walgreens,7373,111 UNION AVE,SWC of Murphy Williams Hwy & Union Ave,GRANTS PASS,OR,97527, (541) 471-4873,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (541) 471-4873,Yes,Yes,No,No,Yes,No,TRUE,TRUE,42.421924,-123.333479,7373,111 UNION AVE,GRANTS PASS,OR,97527, (541) 471-4873,42.421924,-123.333479
Walgreens,7374,4423 WESTERN AVE,NEC of S C Entrance & Western,KNOXVILLE,TN,37921, (865) 971-4234,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (865) 971-4234,No,No,No,No,Yes,Yes,TRUE,TRUE,35.972794,-83.986639,7374,4423 WESTERN AVE,KNOXVILLE,TN,37921, (865) 971-4234,35.972794,-83.986639
Walgreens,7375,1840 W SOUTHERN AVE,NEC of 19Th Ave & Southern,PHOENIX,AZ,85041, (602) 243-3513,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (602) 243-3513,No,No,No,No,Yes,No,TRUE,TRUE,33.392787,-112.0985218,7375,1840 W SOUTHERN AVE,PHOENIX,AZ,85041, (602) 243-3513,33.392787,-112.0985218
Walgreens,7376,2901 RAILROAD AVE,NEC of Railroad & Atlantic,PITTSBURG,CA,94565, (925) 439-8575,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (925) 439-8575,No,No,No,No,Yes,Yes,TRUE,TRUE,38.00961,-121.8914717,7376,2901 RAILROAD AVE,PITTSBURG,CA,94565, (925) 439-8575,38.00961,-121.8914717
