store_number,store_type,address,city,state,zip_code,phone_number,playplace,drive_thru,arch_card,free_wifi,latitude,longitude
15319,FREESTANDING,10977 NE STHY 104,KINGSTON,WA,98346-9405,(360)297-4350,Y,Y,Y,Y,47.801287,-122.500859
15322,FREESTANDING,21007 HWY 410,BONNEY LAKE,WA,98390,(253)891-1538,N,Y,Y,Y,47.167343,-122.148892
15328,GAS STATION,404 S MAPLE,SPOKANE,WA,99202,(509)624-3120,N,Y,Y,Y,47.652288,-117.436322
15329,FREESTANDING,15004 UNION AVE S W,LAKEWOOD,WA,98498,(253)588-2415,N,Y,Y,Y,47.122401,-122.553094
15332,FREESTANDING,4640 WHITMAN LN SE,LACEY,WA,98513,(360)412-0544,N,Y,Y,Y,46.996011,-122.826834
15338,FREESTANDING,2580 SW BARTON ST STE L-1,SEATTLE,WA,98126,(206)937-5535,N,Y,Y,Y,47.521372,-122.366301
15345,FREESTANDING,715 S PATTERSON ST,VALDOSTA,GA,31601,(229)671-9908,N,Y,Y,Y,30.82208,-83.273785
15347,FREESTANDING,6639 HWY 151,PINSON,AL,35126,(205)680-4100,N,Y,Y,Y,33.695216,-86.682608
15348,FREESTANDING,28 U.S. HWY 19 SOUTH,CAMILLA,GA,31730,(229)336-7444,Y,Y,Y,Y,31.2304,-84.19949
15350,FREESTANDING,2065 HWY 2 E,KALISPELL,MT,59901,(406)257-2065,Y,Y,Y,Y,48.217487,-114.27656
15359,FREESTANDING,320 2ND ST NW,MADISON,SD,57042,(605)256-6212,Y,Y,Y,Y,44.0074,-97.117808
15361,FREESTANDING,16 STONE BROOK,JACKSON,TN,38302,(731)661-9203,N,Y,Y,Y,35.689394,-88.856473
15363,FREESTANDING,1803 JACKSON AVE W,OXFORD,MS,38655,(662)236-6600,N,Y,Y,Y,34.364863,-89.555496
15364,FREESTANDING,318HWY 82 W,WINONA,MS,38967,(662)283-4111,N,Y,Y,Y,33.487402,-89.757481
15365,FREESTANDING,338 N JACKSON ST,HOUSTON,MS,38851,(662)456-9661,Y,Y,Y,Y,33.899115,-88.999692
15367,FREESTANDING,8701 BASELINE RD,RANCHO CUCAMONGA,CA,91730,(909)980-0260,Y,Y,Y,Y,34.121163,-117.615551
15374,STOREFRONT,3755 LAS VEGAS BLVD S,LAS VEGAS,NV,89109,(702)795-0886,N,N,Y,Y,36.105463,-115.172287
15375,GAS STATION,33558 HAVLIK DR,SCAPPOOSE,OR,97056,(503)543-3106,N,Y,Y,N,45.740688,-122.877191
15394,FREESTANDING,170 LINCOLN RD E,VALLEJO,CA,94591-8206,(707)553-1209,N,Y,Y,Y,38.084423,-122.231815
15395,FREESTANDING,1602 E 2ND ST,BENICIA,CA,94510,(707)745-6340,N,Y,Y,Y,38.056243,-122.150711
15396,FREESTANDING,1624 ROSECRANS ST,SAN DIEGO,CA,92106,(619)224-0269,N,Y,Y,Y,32.72794,-117.226728
15397,FREESTANDING,24511 TRABUCO RD,LAKE FOREST,CA,92630-2161,(949)206-9085,N,Y,Y,Y,33.65526,-117.702227
15413,FREESTANDING,5721 VETERANS MEMORIAL PKWY,ADAMSVILLE,AL,35005,(205)674-7288,Y,Y,Y,Y,33.610752,-86.964099
15429,FREESTANDING,1109 S MAIN,PERRYTON,TX,79070,(806)435-5502,N,Y,Y,Y,36.388509,-100.802299
15431,STOREFRONT,5 BANK ST (SATELLITE),GRANBY,CT,06035-2303,(860)653-9355,N,N,Y,Y,41.95234,-72.784214
15432,FREESTANDING,343 NEW LEICESTER HWY,ASHEVILLE,NC,28806,(828)285-8929,N,Y,Y,Y,35.601527,-82.622849
15433,FREESTANDING,5526 E LAKE SAMMAMISH PKY,ISSAQUAH,WA,98029-6804,(425)313-8981,N,Y,Y,Y,47.552715,-122.043438
15434,FREESTANDING,461 PINEOLA,NEWLAND,NC,28657,(828)733-0032,Y,Y,Y,Y,36.084218,-81.928317
15436,FREESTANDING,4040 GERMANTOWN RD,FAIRFAX,VA,22030,(703)352-5264,N,Y,Y,Y,38.854159,-77.333126
15440,FREESTANDING,491 SW MAIN BLVD,LAKE CITY,FL,32025-5207,(386)754-9021,N,Y,Y,Y,30.183721,-82.638858
15445,FREESTANDING,5125 DOUGLAS AVE,CALEDONIA,WI,53402-2029,(262)681-9962,Y,Y,Y,Y,42.787031,-87.809663
15446,FREESTANDING,1222 MAIN ST,LEXINGTON,MO,64067,(660)259-3414,N,Y,Y,Y,39.185776,-93.880205
15447,FREESTANDING,201 W 40 HWY,ODESSA,MO,64076,(816)230-8360,N,Y,Y,Y,39.006781,-93.953325
15449,FREESTANDING,1320 EAST COLORADO BLVD,PASADENA,CA,91106,(626)449-9597,N,Y,Y,Y,34.145614,-118.12308
15464,FREESTANDING,926 W FLETCHER AVE,TAMPA,FL,33612,(813)960-9109,N,Y,Y,Y,28.068535,-82.468639
15467,FREESTANDING,19051 TELEGRAPH,BROWNSTOWN TWP,MI,48174,(734)479-2077,N,Y,Y,Y,42.166412,-83.266113
15469,GAS STATION,170 W DANIEL BOONE PKY,LONDON,KY,40741,(606)864-9702,N,Y,Y,Y,37.148478,-84.11406
15473,STOREFRONT,235 N FRONT ST,SAN FRANCISCO,CA,94111,(415)397-6333,N,N,Y,Y,37.79389,-122.399109
15476,FREESTANDING,1581 VAN HORN,TRENTON,MI,48183,(734)692-8032,N,Y,Y,Y,42.126472,-83.186554
15482,FREESTANDING,1049 N 1ST ST,SILVERTON,OR,97381,(503)873-2885,Y,Y,Y,Y,45.014142,-122.786261
15484,FREESTANDING,9310 W SKYLINE PKY,PROCTOR,MN,55810,(218)628-2112,N,Y,Y,Y,46.725079,-92.218835
15497,FREESTANDING,N2545 PLAZA RD,WAUTOMA,WI,54982,(920)787-2724,Y,Y,Y,Y,44.070992,-89.271449
15501,DTHRU ONLY,3072 SW 29TH,TOPEKA,KS,66614,(785)271-1600,N,Y,Y,Y,39.015291,-95.715396
15516,FREESTANDING,750 W LBJ FWY,IRVING,TX,75063,(972)401-0996,Y,Y,Y,Y,32.913865,-96.95735
15517,FREESTANDING,825 W WARNER RD,GILBERT,AZ,85233,(480)926-5449,Y,Y,Y,Y,33.334768,-111.80737
15518,FREESTANDING,3419 WILLIAMS,CAPE GIRARDEAU,MO,63701,(573)335-9407,Y,Y,Y,Y,37.302693,-89.583407
15527,FREESTANDING,140 USHY 41A,PROVIDENCE,KY,42450,(270)667-9996,N,Y,Y,Y,37.411179,-87.734261
15538,MALL,6000 GREENBELT RD #105,GREENBELT,MD,20770,(301)614-3428,N,N,Y,N,38.99918,-76.910806
15539,FREESTANDING,355 WEST LEE DR,BATON ROUGE,LA,70808,(225)766-1405,N,Y,Y,Y,30.391675,-91.161289
15545,FREESTANDING,4601 LAKE DR,ROBBINSDALE,MN,55422,(763)535-9100,N,Y,Y,Y,45.031656,-93.338442
15546,FREESTANDING,3508 MILLBROOK RD,RALEIGH,NC,27613,(919)781-3702,Y,Y,Y,Y,35.863398,-78.711939
15561,FREESTANDING,10901 RIVERSIDE DR,NORTH HOLLYWOOD,CA,91602-2209,(818)761-5171,N,Y,Y,Y,34.152517,-118.367862
15566,FREESTANDING,10747 E. U.S. 36,AVON,IN,46123,(317)271-8530,N,Y,Y,Y,39.763117,-86.331897
15567,FREESTANDING,1015 S. PERU,CICERO,IN,46034,(317)984-3264,N,Y,Y,Y,40.123186,-86.012764
15568,FREESTANDING,427 STEVENS WAY,SEYMOUR,IN,47274,(812)523-3866,N,Y,Y,Y,38.958904,-85.83715
15569,FREESTANDING,2655 E MAIN ST,PLAINFIELD,IN,46168,(317)839-5828,Y,Y,Y,Y,39.716355,-86.359126
15571,FREESTANDING,10955 PENDLETON PIKE,LAWRENCE,IN,46256,(317)826-9226,N,Y,Y,Y,39.861611,-85.973145
15594,FREESTANDING,133 N INTERCHANGE,DEER LODGE,MT,59722,(406)846-3775,N,Y,Y,Y,46.412159,-112.72599
15600,FREESTANDING,503 MORENCI AVE,MIO,MI,48647,(989)826-8418,N,Y,Y,Y,44.656127,-84.130639
15605,FREESTANDING,813 W GREENWOOD ST,ABBEVILLE,SC,29620,(864)459-0081,Y,Y,Y,Y,34.162473,-82.382083
15606,GAS STATION,101 COMMERCIAL BLVD,FLAT ROCK,NC,28731,(828)692-4411,N,Y,Y,Y,35.296701,-82.409531
15626,MALL,133 LOS CERRITOS CTR,CERRITOS,CA,90701,(562)402-9831,N,N,Y,N,33.860921,-118.093579
15627,MALL,819 PLAZA DR,WEST COVINA,CA,91790,(626)338-8183,N,N,Y,N,34.07103,-117.932881
15628,FREESTANDING,2064 S 300 W,SALT LAKE CITY,UT,84115,(801)463-1778,N,Y,Y,Y,40.725884,-111.900238
15629,FREESTANDING,5745 SOUTH HARRISON BLVD,SOUTH OGDEN,UT,84403,(801)479-4502,Y,Y,Y,Y,41.158727,-111.940102
15630,FREESTANDING,1676 TAYLOR RD,PORT ORANGE,FL,32124-6753,(386)756-6224,Y,Y,Y,Y,29.104431,-81.034067
15631,FREESTANDING,1681 N ROCK SPRINGS RD,APOPKA,FL,32712,(407)880-4434,N,Y,Y,Y,28.708288,-81.508694
15633,FREESTANDING,6420 N WICKHAM RD,MELBOURNE,FL,32940,(321)242-5758,N,Y,Y,Y,28.216064,-80.674479
15634,FREESTANDING,1075 WILLIAMSBURG PL,DELAND,FL,32720-6045,(386)738-5940,Y,Y,Y,Y,29.087261,-81.324789
15636,FREESTANDING,2241 N CENTER ST,BONHAM,TX,75418,(903)640-1800,Y,Y,Y,Y,33.603352,-96.175574
15655,FREESTANDING,664 W MAIN STREET,EL PASO,IL,61738,(309)527-7700,Y,Y,Y,Y,40.736611,-89.027251
15660,FREESTANDING,11755 WHITTIER BLVD,WHITTIER,CA,90601,(562)908-4905,Y,Y,Y,Y,33.981205,-118.05067
15661,FREESTANDING,5235 N WADSWORTH,ARVADA,CO,80002,(303)420-1966,Y,Y,Y,Y,39.793261,-105.080799
15662,FREESTANDING,3845 E SHELBY DR,MEMPHIS,TN,38118,(901)366-5021,N,Y,Y,Y,35.020224,-89.935656
15672,FREESTANDING,800 W DAKOTA ST,SPRING VALLEY,IL,61362,(815)663-7001,N,Y,Y,Y,41.328401,-89.211934
15673,FREESTANDING,9145 CHAMBERLAYNE RD,MECHANICSVILLE,VA,23116,(804)730-6783,Y,Y,Y,Y,37.64867,-77.406344
15674,FREESTANDING,1486 E MEMORIAL DR,AHOSKIE,NC,27910,(252)332-4890,N,Y,Y,Y,36.272946,-76.972683
15679,STOREFRONT,9539 BRADDOCK RD,FAIRFAX,VA,22032,(703)978-4173,N,N,Y,Y,38.816748,-77.275441
15688,FREESTANDING,569 LAKE FLOWER RD,SARANAC LAKE,NY,12983,(518)891-2566,N,Y,Y,Y,44.31292,-74.116055
15701,GAS STATION,2401 63RD ST,WOODRIDGE,IL,60517,(630)241-3562,Y,Y,Y,Y,41.771497,-88.042093
15705,FREESTANDING,2827 S. CICERO,CICERO,IL,60804,(708)863-6227,Y,Y,Y,Y,41.840618,-87.743264
15710,FREESTANDING,2300 W MAIN ST,TREMONTON,UT,84337,(435)257-6209,Y,Y,Y,Y,41.711295,-112.200992
15712,FREESTANDING,2701 E. 12TH ST.,MENDOTA,IL,61342,(815)538-6012,N,Y,Y,Y,41.553852,-89.067297
15714,FREESTANDING,174 S HOWARD,CROSWELL,MI,48422,(810)679-0042,N,Y,Y,Y,43.265125,-82.620216
15715,FREESTANDING,119 THAIN ROAD,LEWISTON,ID,83501,(208)746-3032,Y,Y,Y,Y,46.390393,-116.989271
15717,FREESTANDING,4121 BLUE RIDGE RD,RALEIGH,NC,27612,(919)510-5255,Y,Y,Y,Y,35.836049,-78.675723
15719,FREESTANDING,303 HWY 2 W,WOLF POINT,MT,59201,(406)653-1788,N,Y,Y,Y,48.093997,-105.640918
15721,GAS STATION,10715 SE 240TH ST,KENT,WA,98031-5380,(253)856-1310,Y,Y,Y,Y,47.386452,-122.197843
15722,FREESTANDING,1225 N CRAWFORD,HARDIN,MT,59034,(406)665-2263,N,Y,Y,Y,45.742093,-107.612048
15723,FREESTANDING,401 S GRADY WAY,RENTON,WA,98057-3212,(425)271-3031,N,Y,Y,Y,47.471234,-122.212643
15728,GAS STATION,10909 PORTLAND AVE,TACOMA,WA,98445,(253)536-2114,N,Y,Y,Y,47.157118,-122.401085
15732,FREESTANDING,1809 SOUTHEAST BLUE PKWY,LEE'S SUMMIT,MO,64063,(816)524-5463,N,Y,Y,Y,38.903563,-94.338875
15735,FREESTANDING,3921 WHEATLEY RD,RICHFIELD,OH,44286,(330)659-3322,N,Y,Y,Y,41.221127,-81.629179
15737,FREESTANDING,901 RICHMOND RD,IRVINE,KY,40336,(606)723-1013,N,Y,Y,Y,37.697001,-83.987632
15739,FREESTANDING,742 W MAIN ST,JOHN DAY,OR,97845,(541)575-1023,Y,Y,Y,Y,44.419039,-118.965536
15743,FREESTANDING,1000 SOUTH 2ND STREET,RIPLEY,OH,45167,(937)392-4991,N,Y,Y,Y,38.732001,-83.83653
15746,FREESTANDING,6830 PERIMETER LOOP RD,DUBLIN,OH,43017,(614)799-0065,N,Y,Y,Y,40.103746,-83.159305
15747,FREESTANDING,6161 GENDER RD,CANAL WINCHESTER,OH,43110,(614)833-6413,N,Y,Y,Y,39.854908,-82.828878
15748,FREESTANDING,1205 RIVERSIDE BLVD,NORFOLK,NE,68701,(402)371-4048,N,Y,Y,Y,42.046324,-97.416911
15749,FREESTANDING,795 TUCKER RD,TEHACHAPI,CA,93561,(661)822-0948,Y,Y,Y,Y,35.124584,-118.469591
15751,AIRPORT,100 WORLD WAY TERMINAL 1,LOS ANGELES,CA,90045,(310)216-0821,N,N,Y,N,33.945402,-118.403899
15752,AIRPORT,500 WORLD WAY (DELTA TERMINAL # 5),LOS ANGELES,CA,90045,(310)670-9830,N,N,Y,N,33.942584,-118.403556
15755,FREESTANDING,101 W LERDO HWY,SHAFTER,CA,93263,(661)746-1638,N,Y,Y,Y,35.499484,-119.278756
15756,GAS STATION,13003 ROSEDALE HWY,BAKERSFIELD,CA,93312,(661)587-0110,N,Y,Y,Y,35.383138,-119.146589
15757,FREESTANDING,923 WEST CENTER STREET,GREENWOOD,AR,72936,(479)996-4544,Y,Y,Y,Y,35.217138,-94.271876
15760,FREESTANDING,110 MARKET ST,ELKHORN,WI,53121-1167,(262)723-8660,N,Y,Y,Y,42.69215,-88.542233
15761,FREESTANDING,4735 USHY 80 E,SAVANNAH,GA,31410,(912)897-3550,Y,Y,Y,Y,32.043208,-81.006124
15763,FREESTANDING,41 RANCH DR,MILPITAS,CA,95035,(408)946-9099,N,Y,Y,Y,37.42716,-121.921689
15766,FREESTANDING,707 S 1ST ST,MILWAUKEE,WI,53204-1802,(414)276-7906,N,Y,Y,Y,43.023946,-87.911694
15767,FREESTANDING,105 JERICHO TPKE,JERICHO,NY,11753,(516)876-0140,N,Y,Y,Y,40.779629,-73.560005
15774,FREESTANDING,7602 FLATLANDS AVE,BROOKLYN,NY,11236,(718)444-8654,N,Y,Y,Y,40.633762,-73.915535
15778,FREESTANDING,659 COLUMBIA AVE,CHAPIN,SC,29036,(803)345-9715,Y,Y,Y,Y,34.176678,-81.324895
15785,STOREFRONT,2912 CHAINBRIDGE RD,OAKTON,VA,22124,(703)319-0617,N,N,Y,Y,38.882566,-77.299089
15786,FREESTANDING,1401 STATE STREET,GREENSBORO,AL,36744,(334)624-5600,Y,Y,Y,Y,32.699038,-87.595798
15788,FREESTANDING,1014 WESLEY DR,MECHANICSBURG,PA,17055,(717)761-7525,N,Y,Y,Y,40.211265,-76.961301
15803,FREESTANDING,4007 W BARRING TRCE,PEORIA,IL,61615,(309)693-3540,Y,Y,Y,Y,40.770487,-89.65641
15804,FREESTANDING,150 N W BARRY RD,KANSAS CITY,MO,64155,(816)436-7477,N,Y,Y,Y,39.246816,-94.582863
15805,FREESTANDING,5620 E BANNI STER RD,KANSAS CITY,MO,64137,(816)761-2524,N,Y,Y,Y,38.953665,-94.525636
15806,FREESTANDING,17800 EAST 8 MILE ROAD,HARPER WOODS,MI,48225,(313)521-8246,Y,Y,Y,Y,42.449764,-82.939995
15807,FREESTANDING,5600 S WASHINGTON ST,BARTONVILLE,IL,61607,(309)633-5600,N,Y,Y,Y,40.653264,-89.647845
15809,FREESTANDING,1815 S GRAND,AMARILLO,TX,79103,(806)374-4595,N,Y,Y,Y,35.191312,-101.794891
15822,FREESTANDING,10 W WATER ST,PINCKNEYVILLE,IL,62274,(618)357-3756,N,Y,Y,Y,38.080451,-89.396585
15832,FREESTANDING,1124 BERRYVILLE AVE,WINCHESTER,VA,22601,(540)667-1435,N,Y,Y,Y,39.18555,-78.141309
15834,GAS STATION,6065 PINE RIDGE ROAD EXT,NAPLES,FL,34102,(239)352-2009,N,Y,Y,Y,26.212023,-81.730206
15836,FREESTANDING,800 MCKINNEY BLVD,COLONIAL BEACH,VA,22443,(804)224-9255,Y,Y,Y,Y,38.254505,-76.975072
15839,FREESTANDING,325 COMMERCIAL COURT,VENICE,FL,34292,(941)486-1138,N,Y,Y,Y,27.105602,-82.385298
15841,FREESTANDING,3117 DALLAS HI-SHOALS HWY,DALLAS,NC,28034,(704)922-8335,Y,Y,Y,Y,35.316472,-81.190363
15843,FREESTANDING,1165 WESTERN BLVD,JACKSONVILLE,NC,28546,(910)455-9073,Y,Y,Y,Y,34.781802,-77.397753
15844,FREESTANDING,1620 E SILVER STAR RD,OCOEE,FL,34761,(407)298-3755,N,Y,Y,Y,28.574185,-81.517932
15846,GAS STATION,612 TENNESSEE AVE,DALHART,TX,79022-3828,(806)249-4006,Y,Y,Y,Y,36.060704,-102.514187
15847,FREESTANDING,1509 E JACKSON,HUGO,OK,74743,(580)326-0002,N,Y,Y,Y,34.009369,-95.493916
15858,FREESTANDING,4660 RT 209,ELIZABETHVILLE,PA,17023,(717)362-8416,N,Y,Y,Y,40.559013,-76.788959
15862,FREESTANDING,350 EISENHOWER DR,HANOVER,PA,17331,(717)632-0005,Y,Y,Y,Y,39.825386,-76.983317
15864,FREESTANDING,4675 CLINTON BLVD,JACKSON,MS,39209,(601)922-2389,Y,Y,Y,Y,32.327877,-90.250905
15865,GAS STATION,6840 HAMILTON AVE,CINCINNATI,OH,45224,(513)522-7368,N,Y,Y,Y,39.217409,-84.548748
15870,FREESTANDING,1917 BOILING SPRINGS RD,SPARTANBURG,SC,29303,(864)578-7070,Y,Y,Y,Y,35.01677,-81.961632
15871,FREESTANDING,114-M WEST BUTLER ROAD,MAULDIN,SC,29662,(864)288-7696,Y,Y,Y,Y,34.777962,-82.312116
15872,FREESTANDING,31325 ORCHARD LAKE RD,FARMINGTON HILL,MI,48334,(248)855-9113,Y,Y,Y,Y,42.527325,-83.360718
15873,FREESTANDING,13500 LINWOOD AVE,DETROIT,MI,48221,(313)865-1272,N,Y,Y,Y,42.393543,-83.122047
15874,FREESTANDING,2115 E INDEPENDENCE,SPRINGFIELD,MO,65804,(417)890-0811,Y,Y,Y,Y,37.142715,-93.256128
15875,FREESTANDING,7941 PINE FOREST RD,PENSACOLA,FL,32526,(850)944-8523,N,Y,Y,Y,30.519005,-87.313918
15876,FREESTANDING,10460 W 103RD ST,OVERLAND PARK,KS,66204,(913)438-8880,N,Y,Y,Y,38.9426,-94.701631
15879,FREESTANDING,2909 W KIRBY AVE,CHAMPAIGN,IL,61820,(217)359-3856,Y,Y,Y,Y,40.097945,-88.293887
15887,FREESTANDING,13600 BIG BEND,VALLEY PARK,MO,63088-1447,(636)861-7080,N,Y,Y,Y,38.56686,-90.476976
15889,FREESTANDING,8700 PERSHALL RD,HAZELWOOD,MO,63042,(314)522-1070,Y,Y,Y,Y,38.773857,-90.335791
15894,FREESTANDING,210 1ST ST,PARSONS,WV,26287,(304)478-2650,N,Y,Y,Y,39.096569,-79.679968
15912,FREESTANDING,406 N 15TH ST,IMMOKALEE,FL,34142,(239)657-5255,Y,Y,Y,Y,26.4254,-81.433256
15916,FREESTANDING,12350 ARNOLD MILL RD,ALPHARETTA,GA,30004-6624,(770)442-1166,Y,Y,Y,Y,34.082351,-84.358087
15918,GAS STATION,1465 HOLCOMB BRIDGE RD,ROSWELL,GA,30076,(770)650-9533,N,Y,Y,Y,34.019781,-84.318421
15921,RECREATION,600 E GRAND AVE,CHICAGO,IL,60611,(312)832-1640,N,N,Y,N,41.891668,-87.608894
15930,FREESTANDING,21121 FREDERICK ROAD,GERMANTOWN,MD,20876,(301)916-4293,N,Y,Y,Y,39.203975,-77.244535
15931,FREESTANDING,182 CHURCH ST,WESTERNPORT,MD,21562,(301)359-9165,N,Y,Y,Y,39.480642,-79.040132
15934,FREESTANDING,2535 WATT AVE,SACRAMENTO,CA,95821,(916)971-0244,Y,Y,Y,Y,38.611836,-121.383615
15948,FREESTANDING,1421 PROSPECT,KANSAS CITY,MO,64127,(816)241-9944,N,Y,Y,Y,39.095454,-94.551121
15951,FREESTANDING,2333 WELSH ROAD,LANSDALE,PA,19446,(215)393-8199,Y,Y,Y,Y,40.263725,-75.317924
15958,FREESTANDING,820 BRYANT ST,SAN FRANCISCO,CA,94103,(415)864-5282,N,N,Y,Y,37.775989,-122.403321
15960,FREESTANDING,N 168 W 22225 MAIN ST,JACKSON,WI,53037-9474,(262)677-9806,N,Y,Y,Y,43.323773,-88.184589
15961,GAS STATION,1060 HWY 32 N,SHEBOYGAN FALLS,WI,53085-2511,(920)467-9940,N,Y,Y,Y,43.747561,-87.820897
15962,FREESTANDING,401 LAWE ST,KAUKAUNA,WI,54130-2019,(920)759-2724,Y,Y,Y,Y,44.283649,-88.26683
15967,FREESTANDING,5102 SUMMER CROSSING,TEXARKANA,TX,75503,(903)793-6055,N,Y,Y,N,33.466502,-94.068323
15970,FREESTANDING,720 E. TOM T. HALL BLVD,OLIVE HILL,KY,41164,(606)286-0203,N,Y,Y,Y,38.304244,-83.161726
15971,FREESTANDING,999 JEFFERSON AVE,WASHINGTON,PA,15301,(724)225-5211,N,Y,Y,Y,40.181765,-80.264644
15972,FREESTANDING,149 85 AIRLINE HWY & HIGHLAND,BATON ROUGE,LA,70817,(225)753-3535,N,Y,Y,Y,30.360007,-91.008344
15973,FREESTANDING,1621 PROSPECT RD,HOUMA,LA,70363-3735,(985)851-6692,Y,Y,Y,Y,29.593373,-90.676582
15979,FREESTANDING,2939 USHY 9,VALATIE,NY,12184,(518)758-2625,N,Y,Y,Y,42.426744,-73.688506
15988,FREESTANDING,RT 114 & SHADOW OAKS DR,MECHANICSBURG,PA,17055,(717)697-3460,N,Y,Y,Y,40.248773,-77.030012
15989,FREESTANDING,600 S MAIN ST,SEARCY,AR,72143,(501)278-4755,Y,Y,Y,Y,35.243316,-91.735798
15990,FREESTANDING,111-A 401 BYPASS,RAEFORD,NC,28376,(910)904-0333,N,Y,Y,Y,34.97779,-79.23599
15995,FREESTANDING,3526 E GAGE AVE,CITY OF BELL,CA,90201,(323)277-9673,N,Y,Y,Y,33.979374,-118.202391
15996,FREESTANDING,900 W BURBANK BLVD,BURBANK,CA,91506,(818)556-6285,N,Y,Y,Y,34.183744,-118.32185
15999,GAS STATION,100 CANE CREEK RD,WARRIOR,AL,35180,(205)590-1183,Y,Y,Y,Y,33.810496,-86.823592
16001,FREESTANDING,9450 CRAIN HIGHWAY,UPPER MARLBORO,MD,20772,(301)856-1329,N,Y,Y,Y,38.760498,-76.807209
16002,FREESTANDING,200 BOYD,LA PORTE,IN,46350,(219)362-6717,N,Y,Y,Y,41.622788,-86.69416
16003,FREESTANDING,12400 HWY 6,SANTA FE,TX,77510,(409)925-1974,N,Y,Y,Y,29.373702,-95.090753
16007,FREESTANDING,928 N AZUSA AVE,COVINA,CA,91722,(626)859-0176,Y,Y,Y,Y,34.096462,-117.907351
16012,FREESTANDING,5879 RT 31,CICERO,NY,13039,(315)698-1134,Y,Y,Y,Y,43.176157,-76.113037
16013,FREESTANDING,205 DELAWARE ST,WALTON,NY,13856,(607)865-8424,N,Y,Y,Y,42.168508,-75.132882
16040,FREESTANDING,4750 E WARNER RD,PHOENIX,AZ,85044,(480)496-9037,Y,Y,Y,Y,33.331169,-111.981491
16042,FREESTANDING,1202 BUCCANEER DR,BLUE EARTH,MN,56013,(507)526-3739,Y,Y,Y,Y,43.652656,-94.093313
16045,FREESTANDING,2701 69TH AVENUE COURT,MOLINE,IL,61265,(309)757-1855,N,Y,Y,Y,41.455961,-90.4987
16046,FREESTANDING,1232 UL STER AVE,KINGSTON,NY,12401,(845)336-2100,N,Y,Y,Y,41.967094,-73.988571
16054,FREESTANDING,2485 S CHURCH ST,MURFREESBORO,TN,37128,(615)895-3500,Y,Y,Y,Y,35.80686,-86.396984
16055,FREESTANDING,6100 UNIVERSITY DR NW,HUNTSVILLE,AL,35816,(256)895-0143,N,Y,Y,Y,34.744086,-86.674813
16071,FREESTANDING,5600 E PICKARD RD,MT PLEASANT,MI,48858,(989)773-7220,N,Y,Y,Y,43.61107,-84.737508
16072,FREESTANDING,1654 BENZIE HWY,BENZONIA,MI,49616,(231)882-4918,N,Y,Y,Y,44.608154,-86.100107
16073,FREESTANDING,2237 HOLTON ROAD,MUSKEGON,MI,49445,(231)744-8663,Y,Y,Y,Y,43.295894,-86.203155
16074,FREESTANDING,8497 N US 131,MANCELONA,MI,49659,(231)587-5020,N,Y,Y,Y,44.91298,-85.050292
16085,GAS STATION,USHY 64 & FAIRVIEW RD,ROCKY MOUNT,NC,27801,(252)446-6102,N,Y,Y,Y,35.944187,-77.775268
16090,GAS STATION,104 SEQUOYAH ACCESS RD,SODDY-DAISY,TN,37379,(423)332-0022,N,Y,Y,Y,35.25335,-85.182283
16093,MALL,2313 LLOYD CTR (SATELLITE),PORTLAND,OR,97232,(503)282-4618,N,N,Y,N,45.532504,-122.654124
16112,FREESTANDING,200 BECK RD,WALLED LAKE,MI,48390,(248)669-5887,N,Y,Y,Y,42.526321,-83.515938
16113,FREESTANDING,1710 E FAIRVIEW AVE,MERIDIAN,ID,83642,(208)887-1565,Y,Y,Y,Y,43.619827,-116.372984
16117,FREESTANDING,10 MARYLAND AVE,CRISFIELD,MD,21817,(410)968-1368,N,Y,Y,Y,37.991144,-75.844569
16118,FREESTANDING,5616 MARKET ST,SNOW HILL,MD,21863,(410)632-5460,N,Y,Y,Y,38.187717,-75.376911
16119,FREESTANDING,38215 DUPONT BLVD,SELBYVILLE,DE,19975,(302)436-6036,N,Y,Y,Y,38.459518,-75.232873
16120,MALL,4104 N HARLEM AVE (SATELLITE),NORRIDGE,IL,60706-1244,(708)452-8993,N,N,Y,N,41.953934,-87.808276
16133,FREESTANDING,16231 LAKE FOREST DR,IRVINE,CA,92618,(949)788-0024,N,Y,Y,Y,33.629515,-117.726378
16134,FREESTANDING,503 S MERIDIAN ST,HUDSON,MI,49247,(517)448-8440,N,Y,Y,Y,41.854421,-84.3613
16136,FREESTANDING,6200 BROADVIEW (VILLAGE SQUARE),BROADVIEW,IL,60155,(708)338-2523,Y,Y,Y,Y,41.849679,-87.853926
16139,FREESTANDING,125 E DIAMOND DRIVE,SALINA,KS,67401,(785)452-9195,N,Y,Y,Y,38.878362,-97.610954
16140,FREESTANDING,111 E ILLINOIS,VINITA,OK,74301,(918)256-6364,Y,Y,Y,Y,36.638308,-95.154177
16147,FREESTANDING,400 ELKHORN BLVD,RIO LINDA,CA,95673,(916)992-1122,N,Y,Y,Y,38.683386,-121.456217
16151,FREESTANDING,49714 GORMAN SCHOOL RD,GORMAN,CA,93243,(661)248-1513,N,Y,Y,Y,34.793966,-118.852473
16154,FREESTANDING,427 SOUTH COLUMBIA STREET,RINCON,GA,31326,(912)826-0137,Y,Y,Y,Y,32.27711,-81.230427
16157,FREESTANDING,2502 HWY 83,LAREDO,TX,78046,(956)729-1127,Y,Y,Y,Y,27.47458,-99.47611
